ticket_id,risk_score,risk_level,final_risk_prob,lr_risk_prob,nn_risk_prob,risk_explanation,is_risk_high,is_risk_medium,is_risk_low,risk_dim_compliance,risk_dim_sla,risk_dim_cost,risk_dim_quality,risk_dim_equipment,created_at,ticket_type,priority,region
TK004558,0.0431,low,0.0145,0.0029,0.0017,cost(0.22),0,0,1,0.0,0,0.21529132833973275,0.0,0.0,2025-05-24 14:09:00,巡检,中,华中
TK004559,0.2418,low,0.1195,0.1133,0.0209,compliance(0.75); equipment(0.20); cost(0.12),0,0,1,0.75,0,0.1213664886987661,0.0,0.2,2025-09-03 12:13:00,巡检,中,西北
TK004560,0.1041,low,0.145,0.2214,0.1037,quality(0.50); cost(0.15),0,0,1,0.0,0,0.1453866625560487,0.5,0.0,2025-12-20 11:44:00,改造,高,华东
TK004561,0.485,medium,0.7783,0.89,0.9181,cost(1.00); compliance(0.75); equipment(0.40),0,1,0,0.75,0,1.0,0.25,0.4,2025-01-15 14:00:00,抢修,中,西北
TK004562,0.0898,low,0.0548,0.0783,0.0013,equipment(0.40); cost(0.15),0,0,1,0.0,0,0.14900511904151625,0.0,0.4,2025-04-19 18:06:00,抢修,中,华南
TK004563,0.0832,low,0.0382,0.0315,0.0063,quality(0.25); equipment(0.20),0,0,1,0.0,0,0.07836909185344998,0.25,0.2,2025-01-31 17:11:00,巡检,紧急,西南
TK004564,0.3511,low,0.563,0.563,0.7445,quality(0.75); compliance(0.50); equipment(0.40),0,0,1,0.5,0,0.2679262124367747,0.75,0.4,2025-09-13 07:20:00,保养,中,西南
TK004565,0.3304,low,0.6713,0.9229,0.712,quality(0.75); equipment(0.60); cost(0.33),0,0,1,0.25,0,0.3270267408505477,0.75,0.6,2025-03-08 20:08:00,巡检,紧急,华南
TK004566,0.0898,low,0.0635,0.0973,0.0072,compliance(0.25); cost(0.14),0,0,1,0.25,0,0.1364653599609087,0.0,0.0,2025-03-24 13:05:00,抢修,中,华北
TK004567,0.061,low,0.0452,0.0596,0.0172,equipment(0.20); cost(0.16),0,0,1,0.0,0,0.1550107449323458,0.0,0.2,2025-12-06 20:22:00,抢修,低,华东
TK004568,0.2098,low,0.641,0.7642,0.8873,quality(0.50); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.0615535500780775,0.5,0.4,2025-08-19 09:36:00,巡检,中,华中
TK004569,0.3553,low,0.5365,0.4822,0.7461,compliance(0.75); equipment(0.60); cost(0.39),0,0,1,0.75,0,0.38908081580598874,0.0,0.6,2025-03-22 15:42:00,改造,中,西南
TK004570,0.077,low,0.0581,0.0454,0.0547,equipment(0.40),0,0,1,0.0,0,0.08475623346544825,0.0,0.4,2025-02-19 09:12:00,巡检,低,华东
TK004571,0.1176,low,0.0706,0.0892,0.0117,cost(0.25); quality(0.25); equipment(0.20),0,0,1,0.0,0,0.25066408961869024,0.25,0.2,2025-09-17 14:15:00,抢修,中,华中
TK004572,0.16,low,0.1732,0.2864,0.0714,compliance(0.50); cost(0.17),0,0,1,0.5,0,0.17498981084126486,0.0,0.0,2025-09-19 20:56:00,抢修,低,华南
TK004573,0.2028,low,0.1194,0.1146,0.0528,equipment(0.60); quality(0.50); cost(0.19),0,0,1,0.0,0,0.188979722087954,0.5,0.6,2025-01-27 19:53:00,保养,中,华南
TK004574,0.1456,low,0.1278,0.1408,0.0995,quality(0.50); cost(0.20); equipment(0.20),0,0,1,0.0,0,0.20303529879453275,0.5,0.2,2025-05-16 09:44:00,抢修,低,西北
TK004575,0.1095,low,0.0851,0.0759,0.0733,equipment(0.60),0,0,1,0.0,0,0.09770000149804514,0.0,0.6,2025-04-17 07:24:00,保养,中,华中
TK004576,0.2856,low,0.1753,0.208,0.0481,compliance(0.50); equipment(0.40); cost(0.32),0,0,1,0.5,0,0.3157012015356594,0.25,0.4,2025-03-30 20:22:00,巡检,中,华南
TK004577,0.0713,low,0.0534,0.085,0.0066,cost(0.21); equipment(0.20),0,0,1,0.0,0,0.2066935348093274,0.0,0.2,2025-12-06 13:10:00,保养,高,华中
TK004578,0.1083,low,0.0878,0.1489,0.009,equipment(0.40); cost(0.24),0,0,1,0.0,0,0.24156768759031466,0.0,0.4,2025-07-24 14:58:00,抢修,低,华南
TK004579,0.1006,low,0.037,0.0174,0.0021,compliance(0.25); cost(0.19),0,0,1,0.25,0,0.19057050740165526,0.0,0.0,2025-08-16 12:31:00,保养,中,华南
TK004580,0.1126,low,0.072,0.0734,0.0359,compliance(0.25); equipment(0.20); cost(0.10),0,0,1,0.25,0,0.10042785961871759,0.0,0.2,2025-07-14 10:27:00,保养,中,华东
TK004581,0.0131,low,0.01,0.015,0.0022,,0,0,1,0.0,0,0.06574679593947785,0.0,0.0,2025-01-03 13:20:00,抢修,低,华中
TK004582,0.0138,low,0.0105,0.0173,0.0009,,0,0,1,0.0,0,0.06922532969204209,0.0,0.0,2025-09-19 11:59:00,改造,低,西南
TK004583,0.1182,low,0.0485,0.0294,0.0079,equipment(0.40); cost(0.29),0,0,1,0.0,0,0.29083298650003764,0.0,0.4,2025-09-06 15:28:00,保养,中,华中
TK004584,0.1095,low,0.1439,0.2552,0.0621,equipment(0.40); cost(0.25),0,0,1,0.0,0,0.24761810707303356,0.0,0.4,2025-06-25 13:33:00,巡检,中,西南
TK004585,0.2033,low,0.1441,0.2106,0.0269,compliance(0.75),0,0,1,0.75,0,0.0789937983538731,0.0,0.0,2025-11-26 07:57:00,巡检,高,西南
TK004586,0.342,low,0.7691,0.9724,0.9319,quality(0.75); equipment(0.60); cost(0.39),0,0,1,0.25,0,0.38514712751050917,0.75,0.6,2025-08-30 15:29:00,巡检,中,华中
TK004587,0.0917,low,0.079,0.1293,0.0178,quality(0.50),0,0,1,0.0,0,0.0836324136930443,0.5,0.0,2025-06-04 19:31:00,巡检,低,西北
TK004588,0.07,low,0.0534,0.0828,0.0098,cost(0.35),0,0,1,0.0,0,0.3498896175783197,0.0,0.0,2025-02-01 20:03:00,抢修,中,华北
TK004589,0.116,low,0.071,0.0693,0.0342,equipment(0.40); quality(0.25),0,0,1,0.0,0,0.09261855613319803,0.25,0.4,2025-05-03 20:08:00,抢修,低,华中
TK004590,0.0936,low,0.1485,0.266,0.078,cost(0.32); equipment(0.20),0,0,1,0.0,0,0.31793402475496946,0.0,0.2,2025-03-04 15:48:00,抢修,紧急,西南
TK004591,0.0585,low,0.0871,0.1591,0.0395,equipment(0.20); cost(0.14),0,0,1,0.0,0,0.14263900758039116,0.0,0.2,2025-05-07 08:21:00,改造,高,华北
TK004592,0.2326,low,0.6562,0.8585,0.817,compliance(0.50); equipment(0.40); cost(0.24),0,0,1,0.5,0,0.2380186819376643,0.0,0.4,2025-05-06 08:48:00,巡检,中,华北
TK004593,0.0759,low,0.0376,0.0248,0.0177,equipment(0.40),0,0,1,0.0,0,0.07959551621216132,0.0,0.4,2025-07-19 15:20:00,改造,中,华东
TK004594,0.0975,low,0.0462,0.0445,0.0039,quality(0.25); equipment(0.20); cost(0.15),0,0,1,0.0,0,0.15004793390063353,0.25,0.2,2025-11-03 09:00:00,巡检,中,华南
TK004595,0.1295,low,0.1513,0.2456,0.0757,cost(0.34); compliance(0.25),0,0,1,0.25,0,0.33508097660675806,0.0,0.0,2025-03-08 18:14:00,巡检,中,西北
TK004596,0.1128,low,0.0551,0.0454,0.0153,equipment(0.40); cost(0.26),0,0,1,0.0,0,0.2638105864207658,0.0,0.4,2025-09-02 18:44:00,巡检,中,华中
TK004597,0.2213,low,0.5221,0.7417,0.5604,quality(0.75); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.08133790479279301,0.75,0.2,2025-03-28 07:20:00,巡检,低,华东
TK004598,0.1883,low,0.2057,0.3208,0.1055,quality(0.75); compliance(0.25),0,0,1,0.25,0,0.06672363871914344,0.75,0.0,2025-06-12 12:13:00,巡检,中,华南
TK004599,0.0597,low,0.0206,0.0054,0.0023,cost(0.30),0,0,1,0.0,0,0.29825827252052706,0.0,0.0,2025-04-05 07:50:00,保养,低,华北
TK004600,0.1382,low,0.0538,0.0347,0.0005,cost(0.38); compliance(0.25),0,0,1,0.25,0,0.37839510667734644,0.0,0.0,2025-04-27 19:41:00,保养,高,华北
TK004601,0.1843,low,0.3289,0.4977,0.2841,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.1215597385200049,0.25,0.4,2025-06-20 12:11:00,保养,中,华东
TK004602,0.1718,low,0.1641,0.2621,0.0595,quality(0.50); compliance(0.25); cost(0.17),0,0,1,0.25,0,0.17168015018102167,0.5,0.0,2025-07-30 09:17:00,抢修,高,西北
TK004603,0.2969,low,0.6834,0.9102,0.7879,quality(0.75); equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.15937694556745552,0.75,0.6,2025-06-30 07:34:00,改造,高,西南
TK004604,0.1166,low,0.0453,0.0272,0.0024,equipment(0.40); cost(0.28),0,0,1,0.0,0,0.28295746935068866,0.0,0.4,2025-03-16 11:44:00,保养,中,华中
TK004605,0.1958,low,0.1692,0.2902,0.0255,quality(0.75); equipment(0.40); cost(0.12),0,0,1,0.0,0,0.11663737679150332,0.75,0.4,2025-01-15 16:27:00,巡检,中,华中
TK004606,0.0281,low,0.0765,0.1523,0.0421,cost(0.14),0,0,1,0.0,0,0.14043594048515018,0.0,0.0,2025-06-03 13:21:00,抢修,中,华北
TK004607,0.1641,low,0.1095,0.1249,0.0473,equipment(0.60); quality(0.25); cost(0.18),0,0,1,0.0,0,0.18275200017705573,0.25,0.6,2025-12-19 11:43:00,改造,低,华中
TK004608,0.2369,low,0.3084,0.4419,0.2361,compliance(0.50); equipment(0.40); cost(0.26),0,0,1,0.5,0,0.25956930736910466,0.0,0.4,2025-02-19 07:48:00,保养,低,华东
TK004609,0.1663,low,0.2143,0.4518,0.0179,equipment(0.40); compliance(0.25); cost(0.22),0,0,1,0.25,0,0.21915477399469063,0.0,0.4,2025-06-06 19:11:00,巡检,中,华南
TK004610,0.0766,low,0.027,0.0097,0.0019,equipment(0.40),0,0,1,0.0,0,0.08281447386193008,0.0,0.4,2025-05-20 16:12:00,巡检,高,西北
TK004611,0.0127,low,0.008,0.0083,0.0037,,0,0,1,0.0,0,0.06362686089052982,0.0,0.0,2025-05-17 18:22:00,巡检,中,华东
TK004612,0.325,low,0.7258,0.9353,0.8598,cost(1.00); compliance(0.50),0,0,1,0.5,0,1.0,0.0,0.0,2025-09-20 09:22:00,巡检,中,华东
TK004613,0.1779,low,0.1597,0.1915,0.1123,compliance(0.25); quality(0.25); cost(0.24),0,0,1,0.25,0,0.23949889170360983,0.25,0.2,2025-05-11 09:51:00,巡检,中,华中
TK004614,0.1948,low,0.1601,0.1747,0.1159,cost(0.32); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.32379315292790256,0.25,0.2,2025-01-07 17:29:00,保养,低,华东
TK004615,0.0729,low,0.0412,0.0364,0.0188,quality(0.25); cost(0.18),0,0,1,0.0,0,0.1771964975284419,0.25,0.0,2025-12-20 14:37:00,抢修,低,西北
TK004616,0.0944,low,0.1148,0.2241,0.0229,compliance(0.25); cost(0.16),0,0,1,0.25,0,0.1596722843930901,0.0,0.0,2025-08-12 13:46:00,保养,高,华中
TK004617,0.0207,low,0.0116,0.0128,0.0027,cost(0.10),0,0,1,0.0,0,0.10326866748737107,0.0,0.0,2025-08-27 09:43:00,抢修,中,西北
TK004618,0.0784,low,0.077,0.1097,0.043,cost(0.24); equipment(0.20),0,0,1,0.0,0,0.24184480106067618,0.0,0.2,2025-07-17 12:22:00,抢修,高,西北
TK004619,0.1826,low,0.0594,0.0118,0.0015,compliance(0.50); cost(0.29),0,0,1,0.5,0,0.28797546012269937,0.0,0.0,2025-12-05 18:14:00,抢修,中,西北
TK004620,0.2132,low,0.0843,0.0507,0.0073,compliance(0.75); cost(0.13),0,0,1,0.75,0,0.1286983464929239,0.0,0.0,2025-04-04 09:05:00,巡检,高,华东
TK004621,0.2349,low,0.5806,0.6105,0.8469,compliance(0.50); equipment(0.40); quality(0.25),0,0,1,0.5,0,0.062126687662105495,0.25,0.4,2025-08-19 15:14:00,巡检,低,华南
TK004622,0.0548,low,0.0435,0.0477,0.0297,quality(0.25),0,0,1,0.0,0,0.0866532138098749,0.25,0.0,2025-12-03 11:54:00,巡检,高,华中
TK004623,0.0383,low,0.019,0.0195,0.0021,cost(0.19),0,0,1,0.0,0,0.19127187471333273,0.0,0.0,2025-10-18 18:50:00,保养,中,华中
TK004624,0.1892,low,0.2462,0.2518,0.2894,compliance(0.50); equipment(0.20); cost(0.17),0,0,1,0.5,0,0.17079179500491715,0.0,0.2,2025-04-06 18:03:00,巡检,中,华北
TK004625,0.1746,low,0.1555,0.1714,0.1231,equipment(0.40); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.26055820669103846,0.0,0.4,2025-06-27 14:09:00,巡检,中,华中
TK004626,0.2899,low,0.5552,0.8486,0.4891,quality(0.75); compliance(0.50); equipment(0.20),0,0,1,0.5,0,0.11224854699310383,0.75,0.2,2025-11-11 08:11:00,巡检,低,西南
TK004627,0.1548,low,0.3389,0.5243,0.3114,quality(0.50); compliance(0.25),0,0,1,0.25,0,0.08650643287888349,0.5,0.0,2025-06-29 10:31:00,巡检,中,西南
TK004628,0.0799,low,0.0399,0.0383,0.0073,cost(0.40),0,0,1,0.0,0,0.39934846101999544,0.0,0.0,2025-01-07 18:00:00,巡检,中,华中
TK004629,0.1676,low,0.1507,0.2254,0.0616,equipment(0.40); compliance(0.25); cost(0.23),0,0,1,0.25,0,0.22554242908114464,0.0,0.4,2025-09-15 08:48:00,抢修,中,西南
TK004630,0.1615,low,0.129,0.1824,0.0478,equipment(0.40); cost(0.32); quality(0.25),0,0,1,0.0,0,0.31992276280049525,0.25,0.4,2025-08-09 13:22:00,抢修,低,华东
TK004631,0.1493,low,0.3943,0.3764,0.6223,equipment(0.40); compliance(0.25); cost(0.13),0,0,1,0.25,0,0.13379420218580362,0.0,0.4,2025-05-09 20:00:00,抢修,中,华东
TK004632,0.1475,low,0.2802,0.4351,0.2391,equipment(0.40); compliance(0.25); cost(0.12),0,0,1,0.25,0,0.1248661391964756,0.0,0.4,2025-08-23 13:42:00,改造,高,华中
TK004633,0.1894,low,0.2563,0.4119,0.158,equipment(0.60); compliance(0.25); cost(0.18),0,0,1,0.25,0,0.18444651750650753,0.0,0.6,2025-07-29 17:06:00,巡检,低,华中
TK004634,0.0541,low,0.0913,0.1878,0.0267,equipment(0.20); cost(0.12),0,0,1,0.0,0,0.12042035501485715,0.0,0.2,2025-09-02 11:30:00,巡检,低,西南
TK004635,0.1272,low,0.0497,0.0168,0.0163,equipment(0.60); cost(0.19),0,0,1,0.0,0,0.18589874316986976,0.0,0.6,2025-05-21 08:21:00,巡检,紧急,华北
TK004636,0.0916,low,0.0524,0.0494,0.0217,compliance(0.25); cost(0.15),0,0,1,0.25,0,0.1455641973652091,0.0,0.0,2025-05-18 16:10:00,改造,中,西北
TK004637,0.0796,low,0.0271,0.0082,0.0009,quality(0.25); equipment(0.20),0,0,1,0.0,0,0.060737353039711395,0.25,0.2,2025-02-24 10:09:00,保养,中,西北
TK004638,0.1767,low,0.328,0.7069,0.0787,compliance(0.25); quality(0.25); cost(0.23),0,0,1,0.25,0,0.23337761377613786,0.25,0.2,2025-02-24 14:21:00,抢修,中,华东
TK004639,0.0889,low,0.0442,0.0286,0.0215,cost(0.29); equipment(0.20),0,0,1,0.0,0,0.29454614295591475,0.0,0.2,2025-03-13 16:22:00,保养,高,华中
TK004640,0.0388,low,0.0375,0.0292,0.0447,cost(0.19),0,0,1,0.0,0,0.19398679160239318,0.0,0.0,2025-06-16 12:51:00,抢修,低,华北
TK004641,0.2961,low,0.4766,0.6541,0.4537,compliance(1.00); equipment(0.20),0,0,1,1.0,0,0.08048443816347328,0.0,0.2,2025-11-21 07:59:00,保养,高,华中
TK004642,0.2709,low,0.7083,0.9358,0.8557,quality(1.00); equipment(0.40); cost(0.30),0,0,1,0.0,0,0.30437265154469695,1.0,0.4,2025-01-14 14:42:00,保养,中,西南
TK004643,0.2168,low,0.3067,0.3103,0.3802,equipment(0.60); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.1342443937502691,0.25,0.6,2025-07-02 10:39:00,抢修,低,西北
TK004644,0.1554,low,0.0537,0.0198,0.0003,equipment(0.60); quality(0.25); cost(0.14),0,0,1,0.0,0,0.13967537694665466,0.25,0.6,2025-02-21 09:44:00,改造,低,华中
TK004645,0.0592,low,0.0206,0.0077,0.0005,cost(0.30),0,0,1,0.0,0,0.29585119913981883,0.0,0.0,2025-11-13 11:27:00,改造,中,华南
TK004646,0.2126,low,0.1927,0.2671,0.1012,equipment(0.40); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.2630115728165425,0.25,0.4,2025-02-11 15:46:00,巡检,中,华北
TK004647,0.0549,low,0.0201,0.0081,0.0022,cost(0.27),0,0,1,0.0,0,0.2745977602841577,0.0,0.0,2025-09-20 19:43:00,改造,高,华北
TK004648,0.113,low,0.08,0.123,0.0087,equipment(0.60); cost(0.12),0,0,1,0.0,0,0.11523154848046302,0.0,0.6,2025-11-25 14:24:00,巡检,中,西南
TK004649,0.335,low,0.7941,0.9988,0.9829,cost(1.00); quality(0.50); equipment(0.40),0,0,1,0.0,0,1.0,0.5,0.4,2025-11-01 19:22:00,抢修,中,华南
TK004650,0.1897,low,0.1518,0.252,0.0191,equipment(0.60); compliance(0.25); cost(0.19),0,0,1,0.25,0,0.18597984279676416,0.0,0.6,2025-03-03 15:17:00,巡检,中,华南
TK004651,0.2802,low,0.3004,0.5048,0.1133,equipment(0.80); cost(0.30); compliance(0.25),0,0,1,0.25,0,0.3009946233847457,0.25,0.8,2025-12-20 19:33:00,巡检,低,华北
TK004652,0.1199,low,0.0681,0.0903,0.0016,equipment(0.60); cost(0.15),0,0,1,0.0,0,0.14969992736669102,0.0,0.6,2025-10-13 09:21:00,保养,低,华东
TK004653,0.1316,low,0.0529,0.0307,0.0077,equipment(0.40); cost(0.36),0,0,1,0.0,0,0.3578963736257036,0.0,0.4,2025-07-20 10:20:00,巡检,中,华东
TK004654,0.1314,low,0.1458,0.2613,0.0427,cost(0.34); compliance(0.25),0,0,1,0.25,0,0.3444742203597806,0.0,0.0,2025-03-11 13:02:00,巡检,中,华东
TK004655,0.306,low,0.6034,0.9004,0.5612,quality(0.75); equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.20476004089848865,0.75,0.6,2025-07-30 15:22:00,巡检,紧急,华南
TK004656,0.1789,low,0.1578,0.1443,0.1532,quality(0.75); cost(0.33),0,0,1,0.0,0,0.3319419760795427,0.75,0.0,2025-07-02 20:17:00,保养,中,华北
TK004657,0.1121,low,0.056,0.0627,0.0012,compliance(0.25); cost(0.25),0,0,1,0.25,0,0.24811411329035804,0.0,0.0,2025-03-14 12:15:00,改造,高,西北
TK004658,0.1555,low,0.2922,0.3406,0.3609,quality(0.50); compliance(0.25),0,0,1,0.25,0,0.09007105243165658,0.5,0.0,2025-07-18 09:05:00,巡检,中,西北
TK004659,0.2101,low,0.2414,0.3241,0.1856,cost(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.4006133969868466,0.25,0.2,2025-02-27 08:59:00,巡检,中,华中
TK004660,0.1028,low,0.052,0.0593,0.0011,compliance(0.25); cost(0.20),0,0,1,0.25,0,0.20132944002072894,0.0,0.0,2025-05-26 07:02:00,保养,中,西北
TK004661,0.1295,low,0.0974,0.1444,0.023,quality(0.50); equipment(0.20); cost(0.12),0,0,1,0.0,0,0.12264919091857496,0.5,0.2,2025-01-08 08:46:00,抢修,低,华东
TK004662,0.1157,low,0.0783,0.1051,0.0194,equipment(0.40); cost(0.28),0,0,1,0.0,0,0.2785616703708991,0.0,0.4,2025-05-17 12:11:00,巡检,中,西南
TK004663,0.0557,low,0.0389,0.0552,0.0082,cost(0.28),0,0,1,0.0,0,0.2786923387927285,0.0,0.0,2025-03-08 20:13:00,巡检,中,华东
TK004664,0.2958,low,0.4536,0.6368,0.4057,quality(1.00); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.11674276053610078,1.0,0.4,2025-01-08 20:37:00,保养,中,华东
TK004665,0.1202,low,0.1052,0.1816,0.0158,quality(0.50); cost(0.23),0,0,1,0.0,0,0.22598397673965975,0.5,0.0,2025-02-09 07:07:00,抢修,高,西南
TK004666,0.0855,low,0.0696,0.0997,0.0258,compliance(0.25); cost(0.12),0,0,1,0.25,0,0.11510536922604675,0.0,0.0,2025-09-05 09:34:00,抢修,中,华中
TK004667,0.0737,low,0.0504,0.0509,0.03,compliance(0.25),0,0,1,0.25,0,0.05584598622592285,0.0,0.0,2025-11-12 20:05:00,改造,高,华东
TK004668,0.051,low,0.0278,0.0317,0.0041,equipment(0.20); cost(0.11),0,0,1,0.0,0,0.10521381434608534,0.0,0.2,2025-10-11 20:16:00,保养,紧急,西南
TK004669,0.2588,low,0.1642,0.11,0.1372,quality(0.75); compliance(0.50); cost(0.11),0,0,1,0.5,0,0.10647777798448466,0.75,0.0,2025-07-19 16:54:00,抢修,高,西北
TK004670,0.119,low,0.0377,0.0046,0.001,equipment(0.60); cost(0.15),0,0,1,0.0,0,0.1452145214521452,0.0,0.6,2025-01-27 16:08:00,改造,中,西北
TK004671,0.0525,low,0.0453,0.0471,0.0372,cost(0.26),0,0,1,0.0,0,0.26252603311453737,0.0,0.0,2025-10-28 20:08:00,保养,低,华东
TK004672,0.051,low,0.0574,0.1154,0.0048,cost(0.25),0,0,1,0.0,0,0.2548286841149594,0.0,0.0,2025-11-20 11:29:00,保养,高,华中
TK004673,0.0972,low,0.0335,0.0063,0.0061,cost(0.34); equipment(0.20),0,0,1,0.0,0,0.3358907888133221,0.0,0.2,2025-05-02 11:44:00,抢修,中,华东
TK004674,0.1013,low,0.1267,0.1661,0.1092,cost(0.32); quality(0.25),0,0,1,0.0,0,0.3191886648105938,0.25,0.0,2025-03-18 10:47:00,保养,中,华北
TK004675,0.2387,low,0.0775,0.0157,0.001,compliance(0.50); quality(0.25); cost(0.23),0,0,1,0.5,0,0.23115776181832537,0.25,0.2,2025-02-10 13:52:00,巡检,中,华中
TK004676,0.0545,low,0.0221,0.0135,0.003,equipment(0.20); cost(0.12),0,0,1,0.0,0,0.12232383722042595,0.0,0.2,2025-07-01 18:30:00,巡检,中,西北
TK004677,0.1516,low,0.2004,0.3843,0.0582,equipment(0.40); cost(0.27); quality(0.25),0,0,1,0.0,0,0.2706578995612372,0.25,0.4,2025-11-10 13:59:00,保养,中,华中
TK004678,0.0843,low,0.1141,0.2326,0.0212,compliance(0.25); cost(0.11),0,0,1,0.25,0,0.10888072045579855,0.0,0.0,2025-05-09 08:02:00,巡检,中,华东
TK004679,0.1382,low,0.0518,0.0231,0.0064,equipment(0.60); cost(0.24),0,0,1,0.0,0,0.24118321235605533,0.0,0.6,2025-08-15 20:22:00,保养,低,华东
TK004680,0.2924,low,0.7511,0.9522,0.9433,quality(0.75); equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.13677825412751987,0.75,0.6,2025-08-27 12:08:00,巡检,高,西北
TK004681,0.1537,low,0.4004,0.6364,0.3759,equipment(0.40); compliance(0.25); cost(0.16),0,0,1,0.25,0,0.15583011255043533,0.0,0.4,2025-02-22 08:37:00,抢修,高,华北
TK004682,0.2309,low,0.1331,0.1668,0.0156,equipment(0.60); cost(0.39); compliance(0.25),0,0,1,0.25,0,0.39186425016275706,0.0,0.6,2025-03-25 19:22:00,巡检,高,西北
TK004683,0.2047,low,0.1055,0.0943,0.0316,compliance(0.50); equipment(0.40),0,0,1,0.5,0,0.098399511650754,0.0,0.4,2025-02-22 15:26:00,巡检,低,华中
TK004684,0.1474,low,0.2979,0.3807,0.3442,equipment(0.40); compliance(0.25); cost(0.12),0,0,1,0.25,0,0.12432669593939283,0.0,0.4,2025-01-17 13:40:00,抢修,中,西南
TK004685,0.1587,low,0.1663,0.2867,0.0524,equipment(0.40); cost(0.31); quality(0.25),0,0,1,0.0,0,0.3059829600383084,0.25,0.4,2025-04-16 20:28:00,抢修,高,华北
TK004686,0.0961,low,0.0334,0.0124,0.0007,cost(0.33); equipment(0.20),0,0,1,0.0,0,0.3303518892255578,0.0,0.2,2025-11-10 20:39:00,巡检,低,华东
TK004687,0.1422,low,0.4732,0.5657,0.6644,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.09867755390387345,0.0,0.4,2025-12-04 08:54:00,巡检,中,华北
TK004688,0.1835,low,0.4296,0.6763,0.3938,quality(0.50); equipment(0.40); cost(0.24),0,0,1,0.0,0,0.24260745163898734,0.5,0.4,2025-07-16 13:10:00,抢修,中,华中
TK004689,0.2331,low,0.1026,0.0828,0.0105,quality(0.50); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.1778909136278254,0.5,0.4,2025-12-27 19:02:00,抢修,中,华中
TK004690,0.3919,low,0.7867,0.9669,0.945,equipment(0.80); compliance(0.50); quality(0.50),0,0,1,0.5,0,0.35938825694933785,0.5,0.8,2025-10-22 15:25:00,保养,低,西南
TK004691,0.113,low,0.0468,0.0298,0.0072,quality(0.25); cost(0.23); equipment(0.20),0,0,1,0.0,0,0.22751781344527866,0.25,0.2,2025-09-22 14:13:00,保养,中,西北
TK004692,0.176,low,0.2614,0.4439,0.1522,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.08000338320427036,0.25,0.4,2025-06-14 19:15:00,巡检,低,华东
TK004693,0.0581,low,0.0228,0.0097,0.0056,equipment(0.20); cost(0.14),0,0,1,0.0,0,0.14068560957616438,0.0,0.2,2025-03-04 11:56:00,保养,中,华中
TK004694,0.1173,low,0.0633,0.0772,0.0031,equipment(0.40); cost(0.29),0,0,1,0.0,0,0.28639247546249746,0.0,0.4,2025-02-09 07:03:00,保养,高,华南
TK004695,0.1577,low,0.2606,0.4332,0.1763,equipment(0.40); compliance(0.25); cost(0.18),0,0,1,0.25,0,0.17616946706525105,0.0,0.4,2025-02-13 19:38:00,保养,中,西北
TK004696,0.2537,low,0.2775,0.4982,0.0771,equipment(0.60); cost(0.32); compliance(0.25),0,0,1,0.25,0,0.3187443173661292,0.25,0.6,2025-11-14 13:43:00,巡检,高,华南
TK004697,0.3525,low,0.8058,1.0,1.0,cost(1.00); equipment(0.60); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.6,2025-06-24 07:26:00,改造,紧急,华南
TK004698,0.1546,low,0.2199,0.3619,0.134,equipment(0.60); cost(0.32),0,0,1,0.0,0,0.32316370357487123,0.0,0.6,2025-01-29 18:15:00,巡检,中,西北
TK004699,0.2207,low,0.2353,0.3839,0.0991,equipment(0.80); compliance(0.25); cost(0.19),0,0,1,0.25,0,0.19118082338232623,0.0,0.8,2025-01-24 07:45:00,抢修,高,华东
TK004700,0.1001,low,0.0429,0.0315,0.0053,cost(0.31); quality(0.25),0,0,1,0.0,0,0.3128443640255868,0.25,0.0,2025-01-18 08:30:00,巡检,高,西北
TK004701,0.2616,low,0.1911,0.2071,0.1147,compliance(0.75); equipment(0.40),0,0,1,0.75,0,0.07042572463768115,0.0,0.4,2025-07-08 12:28:00,巡检,紧急,华南
TK004702,0.1809,low,0.0771,0.0502,0.0149,equipment(0.60); cost(0.27); quality(0.25),0,0,1,0.0,0,0.2670133711951673,0.25,0.6,2025-04-16 09:18:00,改造,中,华中
TK004703,0.2205,low,0.0904,0.0508,0.0186,compliance(0.50); cost(0.33); equipment(0.20),0,0,1,0.5,0,0.3273247724091779,0.0,0.2,2025-03-22 10:04:00,保养,低,华中
TK004704,0.0468,low,0.0433,0.0751,0.0086,equipment(0.20),0,0,1,0.0,0,0.08384915421480321,0.0,0.2,2025-09-01 08:51:00,保养,低,西南
