date,material_id,site_id,stock_on_hand,daily_consumed,daily_replenished
2025-01-23,MAT0011,SITE0015,148,12,0
2025-01-24,MAT0011,SITE0015,135,13,0
2025-01-25,MAT0011,SITE0015,191,11,67
2025-01-26,MAT0011,SITE0015,181,10,0
2025-01-27,MAT0011,SITE0015,221,8,48
2025-01-28,MAT0011,SITE0015,211,10,0
2025-01-29,MAT0011,SITE0015,219,13,21
2025-01-30,MAT0011,SITE0015,212,7,0
2025-01-31,MAT0011,SITE0015,202,10,0
2025-02-01,MAT0011,SITE0015,192,10,0
2025-02-02,MAT0011,SITE0015,181,11,0
2025-02-03,MAT0011,SITE0015,171,10,0
2025-02-04,MAT0011,SITE0015,162,9,0
2025-02-05,MAT0011,SITE0015,223,11,72
2025-02-06,MAT0011,SITE0015,239,8,24
2025-02-07,MAT0011,SITE0015,230,9,0
2025-02-08,MAT0011,SITE0015,217,13,0
2025-02-09,MAT0011,SITE0015,233,8,24
2025-02-10,MAT0011,SITE0015,301,9,77
2025-02-11,MAT0011,SITE0015,293,8,0
2025-02-12,MAT0011,SITE0015,281,12,0
2025-02-13,MAT0011,SITE0015,271,10,0
2025-02-14,MAT0011,SITE0015,364,0,93
2025-02-15,MAT0011,SITE0015,359,5,0
2025-02-16,MAT0011,SITE0015,357,2,0
2025-02-17,MAT0011,SITE0015,431,9,83
2025-02-18,MAT0011,SITE0015,428,3,0
2025-02-19,MAT0011,SITE0015,426,2,0
2025-02-20,MAT0011,SITE0015,415,11,0
2025-02-21,MAT0011,SITE0015,492,1,78
2025-02-22,MAT0011,SITE0015,480,12,0
2025-02-23,MAT0011,SITE0015,478,2,0
2025-02-24,MAT0011,SITE0015,473,5,0
2025-02-25,MAT0011,SITE0015,467,6,0
2025-02-26,MAT0011,SITE0015,459,8,0
2025-02-27,MAT0011,SITE0015,445,14,0
2025-02-28,MAT0011,SITE0015,440,5,0
2025-03-01,MAT0011,SITE0015,433,7,0
2025-03-02,MAT0011,SITE0015,414,19,0
2025-03-03,MAT0011,SITE0015,407,7,0
2025-03-04,MAT0011,SITE0015,452,19,64
2025-03-05,MAT0011,SITE0015,497,4,49
2025-03-06,MAT0011,SITE0015,491,6,0
2025-03-07,MAT0011,SITE0015,484,7,0
2025-03-08,MAT0011,SITE0015,465,19,0
2025-03-09,MAT0011,SITE0015,463,2,0
2025-03-10,MAT0011,SITE0015,454,9,0
2025-03-11,MAT0011,SITE0015,439,15,0
2025-03-12,MAT0011,SITE0015,426,13,0
2025-03-13,MAT0011,SITE0015,418,8,0
2025-03-14,MAT0011,SITE0015,437,10,29
2025-03-15,MAT0011,SITE0015,431,6,0
2025-03-16,MAT0011,SITE0015,423,8,0
2025-03-17,MAT0011,SITE0015,416,7,0
2025-03-18,MAT0011,SITE0015,402,14,0
2025-03-19,MAT0011,SITE0015,393,9,0
2025-03-20,MAT0011,SITE0015,479,10,96
2025-03-21,MAT0011,SITE0015,472,7,0
2025-03-22,MAT0011,SITE0015,463,9,0
2025-03-23,MAT0011,SITE0015,509,14,60
2025-03-24,MAT0011,SITE0015,499,10,0
2025-03-25,MAT0011,SITE0015,489,10,0
2025-03-26,MAT0011,SITE0015,481,8,0
2025-03-27,MAT0011,SITE0015,526,9,54
2025-03-28,MAT0011,SITE0015,513,13,0
2025-03-29,MAT0011,SITE0015,496,17,0
2025-03-30,MAT0011,SITE0015,486,10,0
2025-03-31,MAT0011,SITE0015,470,16,0
2025-04-01,MAT0011,SITE0015,463,7,0
2025-04-02,MAT0011,SITE0015,493,8,38
2025-04-03,MAT0011,SITE0015,513,8,28
2025-04-04,MAT0011,SITE0015,506,7,0
2025-04-05,MAT0011,SITE0015,504,2,0
2025-04-06,MAT0011,SITE0015,486,18,0
2025-04-07,MAT0011,SITE0015,480,6,0
2025-04-08,MAT0011,SITE0015,474,6,0
2025-04-09,MAT0011,SITE0015,461,13,0
2025-04-10,MAT0011,SITE0015,456,5,0
2025-04-11,MAT0011,SITE0015,448,8,0
2025-04-12,MAT0011,SITE0015,491,14,57
2025-04-13,MAT0011,SITE0015,481,10,0
2025-04-14,MAT0011,SITE0015,475,6,0
2025-04-15,MAT0011,SITE0015,466,9,0
2025-04-16,MAT0011,SITE0015,453,13,0
2025-04-17,MAT0011,SITE0015,446,7,0
2025-04-18,MAT0011,SITE0015,435,11,0
2025-04-19,MAT0011,SITE0015,451,7,23
2025-04-20,MAT0011,SITE0015,436,15,0
2025-04-21,MAT0011,SITE0015,432,4,0
2025-04-22,MAT0011,SITE0015,420,12,0
2025-04-23,MAT0011,SITE0015,475,13,68
2025-04-24,MAT0011,SITE0015,553,15,93
2025-04-25,MAT0011,SITE0015,539,14,0
2025-04-26,MAT0011,SITE0015,525,14,0
2025-04-27,MAT0011,SITE0015,543,11,29
2025-04-28,MAT0011,SITE0015,532,11,0
2025-04-29,MAT0011,SITE0015,529,3,0
2025-04-30,MAT0011,SITE0015,573,14,58
2025-05-01,MAT0011,SITE0015,560,13,0
2025-05-02,MAT0011,SITE0015,542,18,0
2025-05-03,MAT0011,SITE0015,539,3,0
2025-05-04,MAT0011,SITE0015,525,14,0
2025-05-05,MAT0011,SITE0015,518,7,0
2025-05-06,MAT0011,SITE0015,570,17,69
2025-05-07,MAT0011,SITE0015,627,8,65
2025-05-08,MAT0011,SITE0015,621,6,0
2025-05-09,MAT0011,SITE0015,619,2,0
2025-05-10,MAT0011,SITE0015,689,0,70
2025-05-11,MAT0011,SITE0015,673,16,0
2025-05-12,MAT0011,SITE0015,756,17,100
2025-05-13,MAT0011,SITE0015,749,7,0
2025-05-14,MAT0011,SITE0015,742,7,0
2025-05-15,MAT0011,SITE0015,734,8,0
2025-05-16,MAT0011,SITE0015,720,14,0
2025-05-17,MAT0011,SITE0015,712,8,0
2025-05-18,MAT0011,SITE0015,698,14,0
2025-05-19,MAT0011,SITE0015,690,8,0
2025-05-20,MAT0011,SITE0015,682,8,0
2025-05-21,MAT0011,SITE0015,676,6,0
2025-05-22,MAT0011,SITE0015,663,13,0
2025-05-23,MAT0011,SITE0015,737,7,81
2025-05-24,MAT0011,SITE0015,726,11,0
2025-05-25,MAT0011,SITE0015,799,6,79
2025-05-26,MAT0011,SITE0015,878,0,79
2025-05-27,MAT0011,SITE0015,870,8,0
2025-05-28,MAT0011,SITE0015,851,19,0
2025-05-29,MAT0011,SITE0015,870,19,38
2025-05-30,MAT0011,SITE0015,864,6,0
2025-05-31,MAT0011,SITE0015,849,15,0
2025-06-01,MAT0011,SITE0015,906,9,66
2025-06-02,MAT0011,SITE0015,893,13,0
2025-06-03,MAT0011,SITE0015,883,10,0
2025-06-04,MAT0011,SITE0015,865,18,0
2025-06-05,MAT0011,SITE0015,859,6,0
2025-06-06,MAT0011,SITE0015,849,10,0
2025-06-07,MAT0011,SITE0015,842,7,0
2025-06-08,MAT0011,SITE0015,833,9,0
2025-06-09,MAT0011,SITE0015,824,9,0
2025-06-10,MAT0011,SITE0015,817,7,0
2025-06-11,MAT0011,SITE0015,804,13,0
2025-06-12,MAT0011,SITE0015,828,10,34
2025-06-13,MAT0011,SITE0015,825,3,0
2025-06-14,MAT0011,SITE0015,813,12,0
2025-06-15,MAT0011,SITE0015,804,9,0
2025-06-16,MAT0011,SITE0015,897,1,94
2025-06-17,MAT0011,SITE0015,891,6,0
2025-06-18,MAT0011,SITE0015,878,13,0
2025-06-19,MAT0011,SITE0015,864,14,0
2025-06-20,MAT0011,SITE0015,857,7,0
2025-06-21,MAT0011,SITE0015,845,12,0
2025-06-22,MAT0011,SITE0015,844,1,0
2025-06-23,MAT0011,SITE0015,917,0,73
2025-06-24,MAT0011,SITE0015,997,17,97
2025-06-25,MAT0011,SITE0015,990,7,0
2025-06-26,MAT0011,SITE0015,981,9,0
2025-06-27,MAT0011,SITE0015,973,8,0
2025-06-28,MAT0011,SITE0015,964,9,0
2025-06-29,MAT0011,SITE0015,952,12,0
2025-06-30,MAT0011,SITE0015,986,14,48
2025-07-01,MAT0011,SITE0015,978,8,0
2025-07-02,MAT0011,SITE0015,963,15,0
2025-07-03,MAT0011,SITE0015,960,3,0
2025-07-04,MAT0011,SITE0015,949,11,0
2025-07-05,MAT0011,SITE0015,946,3,0
2025-07-06,MAT0011,SITE0015,934,12,0
2025-07-07,MAT0011,SITE0015,927,7,0
2025-07-08,MAT0011,SITE0015,926,1,0
2025-07-09,MAT0011,SITE0015,917,9,0
2025-07-10,MAT0011,SITE0015,983,9,75
2025-07-11,MAT0011,SITE0015,966,17,0
2025-07-12,MAT0011,SITE0015,1052,10,96
2025-07-13,MAT0011,SITE0015,1040,12,0
2025-07-14,MAT0011,SITE0015,1027,13,0
2025-07-15,MAT0011,SITE0015,1024,3,0
2025-07-16,MAT0011,SITE0015,1103,13,92
2025-07-17,MAT0011,SITE0015,1097,6,0
2025-07-18,MAT0011,SITE0015,1082,15,0
2025-07-19,MAT0011,SITE0015,1078,4,0
2025-07-20,MAT0011,SITE0015,1067,11,0
2025-07-21,MAT0011,SITE0015,1061,6,0
2025-07-22,MAT0011,SITE0015,1047,14,0
2025-07-23,MAT0011,SITE0015,1042,5,0
2025-07-24,MAT0011,SITE0015,1037,5,0
2025-07-25,MAT0011,SITE0015,1104,11,78
2025-07-26,MAT0011,SITE0015,1101,3,0
2025-07-27,MAT0011,SITE0015,1182,14,95
2025-07-28,MAT0011,SITE0015,1171,11,0
2025-07-29,MAT0011,SITE0015,1160,11,0
2025-07-30,MAT0011,SITE0015,1153,7,0
2025-07-31,MAT0011,SITE0015,1141,12,0
2025-08-01,MAT0011,SITE0015,1132,9,0
2025-08-02,MAT0011,SITE0015,1143,10,21
2025-08-03,MAT0011,SITE0015,1134,9,0
2025-08-04,MAT0011,SITE0015,1127,7,0
2025-08-05,MAT0011,SITE0015,1113,14,0
2025-08-06,MAT0011,SITE0015,1106,7,0
2025-08-07,MAT0011,SITE0015,1098,8,0
2025-08-08,MAT0011,SITE0015,1086,12,0
2025-08-09,MAT0011,SITE0015,1076,10,0
2025-08-10,MAT0011,SITE0015,1057,19,0
2025-08-11,MAT0011,SITE0015,1047,10,0
2025-08-12,MAT0011,SITE0015,1034,13,0
2025-08-13,MAT0011,SITE0015,1021,13,0
2025-08-14,MAT0011,SITE0015,1008,13,0
2025-08-15,MAT0011,SITE0015,991,17,0
2025-08-16,MAT0011,SITE0015,1078,11,98
2025-08-17,MAT0011,SITE0015,1066,12,0
2025-08-18,MAT0011,SITE0015,1051,15,0
2025-08-19,MAT0011,SITE0015,1044,7,0
2025-08-20,MAT0011,SITE0015,1039,5,0
2025-08-21,MAT0011,SITE0015,1030,9,0
2025-08-22,MAT0011,SITE0015,1024,6,0
2025-08-23,MAT0011,SITE0015,1009,15,0
2025-08-24,MAT0011,SITE0015,1006,3,0
2025-08-25,MAT0011,SITE0015,1006,0,0
2025-08-26,MAT0011,SITE0015,1005,1,0
2025-08-27,MAT0011,SITE0015,1002,3,0
2025-08-28,MAT0011,SITE0015,993,9,0
2025-08-29,MAT0011,SITE0015,979,14,0
2025-08-30,MAT0011,SITE0015,975,4,0
2025-08-31,MAT0011,SITE0015,966,9,0
2025-09-01,MAT0011,SITE0015,961,5,0
2025-09-02,MAT0011,SITE0015,958,3,0
2025-09-03,MAT0011,SITE0015,950,8,0
2025-09-04,MAT0011,SITE0015,947,3,0
2025-09-05,MAT0011,SITE0015,942,5,0
2025-09-06,MAT0011,SITE0015,935,7,0
2025-09-07,MAT0011,SITE0015,927,8,0
2025-09-08,MAT0011,SITE0015,916,11,0
2025-09-09,MAT0011,SITE0015,912,4,0
2025-09-10,MAT0011,SITE0015,903,9,0
2025-09-11,MAT0011,SITE0015,995,5,97
2025-09-12,MAT0011,SITE0015,989,6,0
2025-09-13,MAT0011,SITE0015,1080,9,100
2025-09-14,MAT0011,SITE0015,1098,14,32
2025-09-15,MAT0011,SITE0015,1086,12,0
2025-09-16,MAT0011,SITE0015,1077,9,0
2025-09-17,MAT0011,SITE0015,1163,9,95
2025-09-18,MAT0011,SITE0015,1188,12,37
2025-09-19,MAT0011,SITE0015,1177,11,0
2025-09-20,MAT0011,SITE0015,1247,12,82
2025-09-21,MAT0011,SITE0015,1234,13,0
2025-09-22,MAT0011,SITE0015,1228,6,0
2025-09-23,MAT0011,SITE0015,1273,11,56
2025-09-24,MAT0011,SITE0015,1259,14,0
2025-09-25,MAT0011,SITE0015,1250,9,0
2025-09-26,MAT0011,SITE0015,1241,9,0
2025-09-27,MAT0011,SITE0015,1335,5,99
2025-09-28,MAT0011,SITE0015,1321,14,0
2025-09-29,MAT0011,SITE0015,1317,4,0
2025-09-30,MAT0011,SITE0015,1310,7,0
2025-10-01,MAT0011,SITE0015,1294,16,0
2025-10-02,MAT0011,SITE0015,1280,14,0
2025-10-03,MAT0011,SITE0015,1278,2,0
2025-10-04,MAT0011,SITE0015,1310,14,46
2025-10-05,MAT0011,SITE0015,1300,10,0
2025-10-06,MAT0011,SITE0015,1310,11,21
2025-10-07,MAT0011,SITE0015,1358,10,58
2025-10-08,MAT0011,SITE0015,1436,5,83
2025-10-09,MAT0011,SITE0015,1426,10,0
2025-10-10,MAT0011,SITE0015,1492,12,78
2025-10-11,MAT0011,SITE0015,1550,9,67
2025-10-12,MAT0011,SITE0015,1540,10,0
2025-10-13,MAT0011,SITE0015,1527,13,0
2025-10-14,MAT0011,SITE0015,1516,11,0
2025-10-15,MAT0011,SITE0015,1504,12,0
2025-10-16,MAT0011,SITE0015,1497,7,0
2025-10-17,MAT0011,SITE0015,1541,15,59
2025-10-18,MAT0011,SITE0015,1627,10,96
2025-10-19,MAT0011,SITE0015,1618,9,0
2025-10-20,MAT0011,SITE0015,1611,7,0
2025-10-21,MAT0011,SITE0015,1650,5,44
2025-10-22,MAT0011,SITE0015,1693,9,52
2025-10-23,MAT0011,SITE0015,1681,12,0
2025-10-24,MAT0011,SITE0015,1657,24,0
2025-10-25,MAT0011,SITE0015,1648,9,0
2025-10-26,MAT0011,SITE0015,1648,0,0
2025-10-27,MAT0011,SITE0015,1711,15,78
2025-10-28,MAT0011,SITE0015,1704,7,0
2025-10-29,MAT0011,SITE0015,1783,6,85
2025-10-30,MAT0011,SITE0015,1863,11,91
2025-10-31,MAT0011,SITE0015,1863,0,0
2025-11-01,MAT0011,SITE0015,1855,8,0
2025-11-02,MAT0011,SITE0015,1845,10,0
2025-11-03,MAT0011,SITE0015,1859,7,21
2025-11-04,MAT0011,SITE0015,1847,12,0
2025-11-05,MAT0011,SITE0015,1835,12,0
2025-11-06,MAT0011,SITE0015,1830,5,0
2025-11-07,MAT0011,SITE0015,1830,0,0
2025-11-08,MAT0011,SITE0015,1910,9,89
2025-11-09,MAT0011,SITE0015,1904,6,0
2025-11-10,MAT0011,SITE0015,1900,4,0
2025-11-11,MAT0011,SITE0015,1893,7,0
2025-11-12,MAT0011,SITE0015,1886,7,0
2025-11-13,MAT0011,SITE0015,1935,12,61
2025-11-14,MAT0011,SITE0015,2008,20,93
2025-11-15,MAT0011,SITE0015,2005,3,0
2025-11-16,MAT0011,SITE0015,1990,15,0
2025-11-17,MAT0011,SITE0015,1984,6,0
2025-11-18,MAT0011,SITE0015,1979,5,0
2025-11-19,MAT0011,SITE0015,1957,22,0
2025-11-20,MAT0011,SITE0015,1951,6,0
2025-11-21,MAT0011,SITE0015,1950,1,0
2025-11-22,MAT0011,SITE0015,1945,5,0
2025-11-23,MAT0011,SITE0015,1925,20,0
2025-11-24,MAT0011,SITE0015,1989,10,74
2025-11-25,MAT0011,SITE0015,1977,12,0
2025-11-26,MAT0011,SITE0015,1968,9,0
2025-11-27,MAT0011,SITE0015,1959,9,0
2025-11-28,MAT0011,SITE0015,1990,18,49
2025-11-29,MAT0011,SITE0015,2028,12,50
2025-11-30,MAT0011,SITE0015,2010,18,0
2025-12-01,MAT0011,SITE0015,2041,4,35
2025-12-02,MAT0011,SITE0015,2029,12,0
2025-12-03,MAT0011,SITE0015,2019,10,0
2025-12-04,MAT0011,SITE0015,2017,2,0
2025-12-05,MAT0011,SITE0015,2004,13,0
2025-12-06,MAT0011,SITE0015,1992,12,0
2025-12-07,MAT0011,SITE0015,1995,17,20
2025-12-08,MAT0011,SITE0015,2074,9,88
2025-12-09,MAT0011,SITE0015,2064,10,0
2025-12-10,MAT0011,SITE0015,2074,17,27
2025-12-11,MAT0011,SITE0015,2063,11,0
2025-12-12,MAT0011,SITE0015,2051,12,0
2025-12-13,MAT0011,SITE0015,2038,13,0
2025-12-14,MAT0011,SITE0015,2023,15,0
2025-12-15,MAT0011,SITE0015,2010,13,0
2025-12-16,MAT0011,SITE0015,2078,3,71
2025-12-17,MAT0011,SITE0015,2060,18,0
2025-12-18,MAT0011,SITE0015,2045,15,0
2025-12-19,MAT0011,SITE0015,2033,12,0
2025-12-20,MAT0011,SITE0015,2028,5,0
2025-12-21,MAT0011,SITE0015,2015,13,0
2025-12-22,MAT0011,SITE0015,2015,0,0
2025-12-23,MAT0011,SITE0015,1999,16,0
2025-12-24,MAT0011,SITE0015,1990,9,0
2025-12-25,MAT0011,SITE0015,1984,6,0
2025-12-26,MAT0011,SITE0015,2013,8,37
2025-12-27,MAT0011,SITE0015,2009,4,0
2025-12-28,MAT0011,SITE0015,1994,15,0
2025-12-29,MAT0011,SITE0015,2067,11,84
2025-12-30,MAT0011,SITE0015,2122,5,60
2025-12-31,MAT0011,SITE0015,2171,15,64
2025-01-01,MAT0012,SITE0015,72,14,0
2025-01-02,MAT0012,SITE0015,68,4,0
2025-01-03,MAT0012,SITE0015,63,5,0
2025-01-04,MAT0012,SITE0015,54,9,0
2025-01-05,MAT0012,SITE0015,46,8,0
2025-01-06,MAT0012,SITE0015,132,10,96
2025-01-07,MAT0012,SITE0015,121,11,0
2025-01-08,MAT0012,SITE0015,180,3,62
2025-01-09,MAT0012,SITE0015,162,18,0
2025-01-10,MAT0012,SITE0015,149,13,0
2025-01-11,MAT0012,SITE0015,189,10,50
2025-01-12,MAT0012,SITE0015,179,10,0
2025-01-13,MAT0012,SITE0015,159,20,0
2025-01-14,MAT0012,SITE0015,189,2,32
2025-01-15,MAT0012,SITE0015,259,7,77
2025-01-16,MAT0012,SITE0015,249,10,0
2025-01-17,MAT0012,SITE0015,234,15,0
2025-01-18,MAT0012,SITE0015,221,13,0
2025-01-19,MAT0012,SITE0015,214,7,0
2025-01-20,MAT0012,SITE0015,201,13,0
2025-01-21,MAT0012,SITE0015,190,11,0
2025-01-22,MAT0012,SITE0015,180,10,0
2025-01-23,MAT0012,SITE0015,172,8,0
2025-01-24,MAT0012,SITE0015,162,10,0
2025-01-25,MAT0012,SITE0015,153,9,0
2025-01-26,MAT0012,SITE0015,177,7,31
2025-01-27,MAT0012,SITE0015,165,12,0
2025-01-28,MAT0012,SITE0015,157,8,0
2025-01-29,MAT0012,SITE0015,203,4,50
2025-01-30,MAT0012,SITE0015,196,7,0
2025-01-31,MAT0012,SITE0015,190,6,0
2025-02-01,MAT0012,SITE0015,179,11,0
2025-02-02,MAT0012,SITE0015,172,7,0
2025-02-03,MAT0012,SITE0015,163,9,0
2025-02-04,MAT0012,SITE0015,157,6,0
2025-02-05,MAT0012,SITE0015,142,15,0
2025-02-06,MAT0012,SITE0015,131,11,0
2025-02-07,MAT0012,SITE0015,122,9,0
2025-02-08,MAT0012,SITE0015,113,9,0
2025-02-09,MAT0012,SITE0015,137,0,24
2025-02-10,MAT0012,SITE0015,129,8,0
2025-02-11,MAT0012,SITE0015,169,16,56
2025-02-12,MAT0012,SITE0015,190,13,34
2025-02-13,MAT0012,SITE0015,178,12,0
2025-02-14,MAT0012,SITE0015,262,11,95
2025-02-15,MAT0012,SITE0015,242,20,0
2025-02-16,MAT0012,SITE0015,232,10,0
2025-02-17,MAT0012,SITE0015,219,13,0
2025-02-18,MAT0012,SITE0015,206,13,0
2025-02-19,MAT0012,SITE0015,280,17,91
2025-02-20,MAT0012,SITE0015,268,12,0
2025-02-21,MAT0012,SITE0015,265,3,0
2025-02-22,MAT0012,SITE0015,316,10,61
2025-02-23,MAT0012,SITE0015,306,10,0
2025-02-24,MAT0012,SITE0015,295,11,0
2025-02-25,MAT0012,SITE0015,285,10,0
2025-02-26,MAT0012,SITE0015,280,5,0
2025-02-27,MAT0012,SITE0015,268,12,0
2025-02-28,MAT0012,SITE0015,265,3,0
2025-03-01,MAT0012,SITE0015,254,11,0
2025-03-02,MAT0012,SITE0015,252,2,0
2025-03-03,MAT0012,SITE0015,326,0,74
2025-03-04,MAT0012,SITE0015,321,5,0
2025-03-05,MAT0012,SITE0015,304,17,0
2025-03-06,MAT0012,SITE0015,286,18,0
2025-03-07,MAT0012,SITE0015,325,17,56
2025-03-08,MAT0012,SITE0015,321,4,0
2025-03-09,MAT0012,SITE0015,356,13,48
2025-03-10,MAT0012,SITE0015,449,6,99
2025-03-11,MAT0012,SITE0015,510,12,73
2025-03-12,MAT0012,SITE0015,560,17,67
2025-03-13,MAT0012,SITE0015,548,12,0
2025-03-14,MAT0012,SITE0015,540,8,0
2025-03-15,MAT0012,SITE0015,533,7,0
2025-03-16,MAT0012,SITE0015,528,5,0
2025-03-17,MAT0012,SITE0015,520,8,0
2025-03-18,MAT0012,SITE0015,570,13,63
2025-03-19,MAT0012,SITE0015,563,7,0
2025-03-20,MAT0012,SITE0015,589,11,37
2025-03-21,MAT0012,SITE0015,630,7,48
2025-03-22,MAT0012,SITE0015,620,10,0
2025-03-23,MAT0012,SITE0015,614,6,0
2025-03-24,MAT0012,SITE0015,604,10,0
2025-03-25,MAT0012,SITE0015,599,5,0
2025-03-26,MAT0012,SITE0015,654,5,60
2025-03-27,MAT0012,SITE0015,732,17,95
2025-03-28,MAT0012,SITE0015,767,2,37
2025-03-29,MAT0012,SITE0015,750,17,0
2025-03-30,MAT0012,SITE0015,770,9,29
2025-03-31,MAT0012,SITE0015,838,9,77
2025-04-01,MAT0012,SITE0015,830,8,0
2025-04-02,MAT0012,SITE0015,819,11,0
2025-04-03,MAT0012,SITE0015,810,9,0
2025-04-04,MAT0012,SITE0015,802,8,0
2025-04-05,MAT0012,SITE0015,796,6,0
2025-04-06,MAT0012,SITE0015,784,12,0
2025-04-07,MAT0012,SITE0015,799,13,28
2025-04-08,MAT0012,SITE0015,789,10,0
2025-04-09,MAT0012,SITE0015,770,19,0
2025-04-10,MAT0012,SITE0015,754,16,0
2025-04-11,MAT0012,SITE0015,764,14,24
2025-04-12,MAT0012,SITE0015,754,10,0
2025-04-13,MAT0012,SITE0015,744,10,0
2025-04-14,MAT0012,SITE0015,736,8,0
2025-04-15,MAT0012,SITE0015,724,12,0
2025-04-16,MAT0012,SITE0015,715,9,0
2025-04-17,MAT0012,SITE0015,712,3,0
2025-04-18,MAT0012,SITE0015,703,9,0
2025-04-19,MAT0012,SITE0015,695,8,0
2025-04-20,MAT0012,SITE0015,695,0,0
2025-04-21,MAT0012,SITE0015,683,12,0
2025-04-22,MAT0012,SITE0015,675,8,0
2025-04-23,MAT0012,SITE0015,668,7,0
2025-04-24,MAT0012,SITE0015,704,2,38
2025-04-25,MAT0012,SITE0015,692,12,0
2025-04-26,MAT0012,SITE0015,687,5,0
2025-04-27,MAT0012,SITE0015,679,8,0
2025-04-28,MAT0012,SITE0015,689,17,27
2025-04-29,MAT0012,SITE0015,755,18,84
2025-04-30,MAT0012,SITE0015,743,12,0
2025-05-01,MAT0012,SITE0015,765,7,29
2025-05-02,MAT0012,SITE0015,754,11,0
2025-05-03,MAT0012,SITE0015,747,7,0
2025-05-04,MAT0012,SITE0015,737,10,0
2025-05-05,MAT0012,SITE0015,729,8,0
2025-05-06,MAT0012,SITE0015,799,12,82
2025-05-07,MAT0012,SITE0015,846,16,63
2025-05-08,MAT0012,SITE0015,846,0,0
2025-05-09,MAT0012,SITE0015,831,15,0
2025-05-10,MAT0012,SITE0015,910,8,87
2025-05-11,MAT0012,SITE0015,898,12,0
2025-05-12,MAT0012,SITE0015,888,10,0
2025-05-13,MAT0012,SITE0015,912,13,37
2025-05-14,MAT0012,SITE0015,901,11,0
2025-05-15,MAT0012,SITE0015,884,17,0
2025-05-16,MAT0012,SITE0015,864,20,0
2025-05-17,MAT0012,SITE0015,858,6,0
2025-05-18,MAT0012,SITE0015,852,6,0
2025-05-19,MAT0012,SITE0015,904,18,70
2025-05-20,MAT0012,SITE0015,898,6,0
2025-05-21,MAT0012,SITE0015,895,3,0
2025-05-22,MAT0012,SITE0015,917,12,34
2025-05-23,MAT0012,SITE0015,915,2,0
2025-05-24,MAT0012,SITE0015,1004,7,96
2025-05-25,MAT0012,SITE0015,981,23,0
2025-05-26,MAT0012,SITE0015,969,12,0
2025-05-27,MAT0012,SITE0015,969,0,0
2025-05-28,MAT0012,SITE0015,967,2,0
2025-05-29,MAT0012,SITE0015,958,9,0
2025-05-30,MAT0012,SITE0015,947,11,0
2025-05-31,MAT0012,SITE0015,929,18,0
2025-06-01,MAT0012,SITE0015,942,14,27
2025-06-02,MAT0012,SITE0015,931,11,0
2025-06-03,MAT0012,SITE0015,927,4,0
2025-06-04,MAT0012,SITE0015,921,6,0
2025-06-05,MAT0012,SITE0015,917,4,0
2025-06-06,MAT0012,SITE0015,917,0,0
2025-06-07,MAT0012,SITE0015,904,13,0
2025-06-08,MAT0012,SITE0015,892,12,0
2025-06-09,MAT0012,SITE0015,889,3,0
2025-06-10,MAT0012,SITE0015,882,7,0
2025-06-11,MAT0012,SITE0015,876,6,0
2025-06-12,MAT0012,SITE0015,943,13,80
2025-06-13,MAT0012,SITE0015,930,13,0
2025-06-14,MAT0012,SITE0015,919,11,0
2025-06-15,MAT0012,SITE0015,906,13,0
2025-06-16,MAT0012,SITE0015,900,6,0
2025-06-17,MAT0012,SITE0015,888,12,0
2025-06-18,MAT0012,SITE0015,921,3,36
2025-06-19,MAT0012,SITE0015,912,9,0
2025-06-20,MAT0012,SITE0015,905,7,0
2025-06-21,MAT0012,SITE0015,889,16,0
2025-06-22,MAT0012,SITE0015,866,23,0
2025-06-23,MAT0012,SITE0015,859,7,0
2025-06-24,MAT0012,SITE0015,854,5,0
2025-06-25,MAT0012,SITE0015,846,8,0
2025-06-26,MAT0012,SITE0015,837,9,0
2025-06-27,MAT0012,SITE0015,863,7,33
2025-06-28,MAT0012,SITE0015,913,13,63
2025-06-29,MAT0012,SITE0015,911,2,0
2025-06-30,MAT0012,SITE0015,899,12,0
2025-07-01,MAT0012,SITE0015,971,0,72
2025-07-02,MAT0012,SITE0015,966,5,0
2025-07-03,MAT0012,SITE0015,960,6,0
2025-07-04,MAT0012,SITE0015,954,6,0
2025-07-05,MAT0012,SITE0015,948,6,0
2025-07-06,MAT0012,SITE0015,1004,14,70
2025-07-07,MAT0012,SITE0015,1053,15,64
2025-07-08,MAT0012,SITE0015,1043,10,0
2025-07-09,MAT0012,SITE0015,1036,7,0
2025-07-10,MAT0012,SITE0015,1019,17,0
2025-07-11,MAT0012,SITE0015,1013,6,0
2025-07-12,MAT0012,SITE0015,1002,11,0
2025-07-13,MAT0012,SITE0015,993,9,0
2025-07-14,MAT0012,SITE0015,981,12,0
2025-07-15,MAT0012,SITE0015,981,0,0
2025-07-16,MAT0012,SITE0015,970,11,0
2025-07-17,MAT0012,SITE0015,959,11,0
2025-07-18,MAT0012,SITE0015,1005,1,47
2025-07-19,MAT0012,SITE0015,995,10,0
2025-07-20,MAT0012,SITE0015,980,15,0
2025-07-21,MAT0012,SITE0015,971,9,0
2025-07-22,MAT0012,SITE0015,964,7,0
2025-07-23,MAT0012,SITE0015,959,5,0
2025-07-24,MAT0012,SITE0015,951,8,0
2025-07-25,MAT0012,SITE0015,943,8,0
2025-07-26,MAT0012,SITE0015,935,8,0
2025-07-27,MAT0012,SITE0015,923,12,0
2025-07-28,MAT0012,SITE0015,923,0,0
