ticket_id,created_at,ticket_type,priority,sla_minutes,region,site_id,equipment_id,equipment_type,equipment_model,fault_category,fault_subcategory,fault_description,severity,equipment_age_months,last_fault_at,dispatched_at,accepted_at,arrived_at,repair_started_at,repair_finished_at,inspected_at,accepted_by_customer_at,closed_at,status_history,technician_id,team_id,technician_level,technician_workload_today,total_cost,budget_limit,is_warranty,photo_count,report_uploaded,customer_signature,attachment_count,photo_taken_at,is_reopened,reopen_within_days,customer_complaint,customer_satisfaction,qc_audit_result
TK003826,2025-03-09 12:49:00,抢修,高,240,华中,SITE0014,EQ00163,开关柜,Model-B114,漏电,漏电-1,开关柜出现漏电问题,轻微,27,,2025-03-09 13:06:00,2025-03-09 13:23:00,2025-03-09 14:08:00,2025-03-09 14:35:00,2025-03-09 17:39:00,,2025-03-09 18:49:00,2025-03-09 18:58:00,"[{'ts': '2025-03-09T12:49:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-09T13:06:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-03-09T14:08:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-03-09T17:39:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-03-09T18:58:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0008,TEAM05,中,2,2682.99,3920.96,False,14,True,True,4,['2025-03-09T12:49:00'],False,,False,,不合规
TK003827,2025-11-27 10:52:00,保养,高,240,华中,SITE0030,EQ00132,发电机,Model-C207,机械故障,机械故障-2,发电机出现机械故障问题,一般,115,2025-02-01 10:52:00,2025-11-27 11:34:00,2025-11-27 11:50:00,2025-11-27 12:55:00,2025-11-27 13:21:00,2025-11-27 18:52:00,2025-11-27 19:18:00,2025-11-27 20:27:00,2025-11-27 20:32:00,"[{'ts': '2025-11-27T10:52:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-27T11:34:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-11-27T12:55:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0007'}, {'ts': '2025-11-27T18:52:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0011'}, {'ts': '2025-11-27T20:32:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM04,中,7,2616.92,4080.85,True,0,True,True,9,['2025-11-27T10:52:00'],False,,False,2.0,待审
TK003828,2025-10-17 11:07:00,保养,中,480,华中,SITE0001,EQ00085,变压器,Model-E573,电气故障,电气故障-2,变压器出现电气故障问题,一般,11,,2025-10-17 12:04:00,2025-10-17 12:33:00,2025-10-17 13:56:00,2025-10-17 14:03:00,2025-10-17 19:29:00,,2025-10-17 20:05:00,2025-10-17 20:14:00,"[{'ts': '2025-10-17T11:07:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-17T12:04:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-10-17T13:56:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-10-17T19:29:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0013'}, {'ts': '2025-10-17T20:14:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0020,TEAM05,高,4,2376.41,3282.09,False,17,True,True,4,['2025-10-17T11:07:00'],False,,False,,合规
TK003829,2025-01-31 08:11:00,保养,中,480,西南,SITE0021,EQ00118,变压器,Model-E919,漏电,漏电-5,变压器出现漏电问题,轻微,19,2024-12-13 08:11:00,2025-01-31 08:55:00,2025-01-31 09:14:00,2025-01-31 10:47:00,2025-01-31 11:02:00,2025-01-31 13:32:00,,2025-01-31 15:06:00,2025-01-31 15:20:00,"[{'ts': '2025-01-31T08:11:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-01-31T08:55:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-01-31T10:47:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-01-31T13:32:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-01-31T15:20:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM05,中,1,3888.52,6507.54,False,13,True,False,3,['2025-01-31T08:11:00'],False,,False,4.0,合规
TK003830,2025-12-15 18:54:00,保养,低,1440,华东,SITE0004,EQ00023,电容器,Model-F960,短路,短路-3,电容器出现短路问题,轻微,28,2025-04-18 18:54:00,2025-12-15 19:49:00,2025-12-15 20:10:00,2025-12-15 22:01:00,2025-12-15 22:09:00,2025-12-16 06:04:00,,2025-12-16 06:45:00,2025-12-16 06:55:00,"[{'ts': '2025-12-15T18:54:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-15T19:49:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0008'}, {'ts': '2025-12-15T22:01:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-12-16T06:04:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-12-16T06:55:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM02,中,8,4117.8,6139.34,False,0,False,True,4,['2025-12-15T18:54:00'],False,,False,1.0,合规
TK003831,2025-09-25 15:57:00,巡检,高,240,华北,SITE0029,EQ00025,开关柜,Model-F356,环境损坏,环境损坏-1,开关柜出现环境损坏问题,一般,42,2025-05-18 15:57:00,2025-09-25 16:20:00,2025-09-25 16:35:00,2025-09-25 18:13:00,2025-09-25 18:24:00,2025-09-26 00:34:00,,,2025-09-26 02:09:00,"[{'ts': '2025-09-25T15:57:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-25T16:20:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0009'}, {'ts': '2025-09-25T18:13:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-09-26T00:34:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0001'}, {'ts': '2025-09-26T02:09:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM02,初,2,1130.15,2028.94,False,5,True,True,7,['2025-09-25T15:57:00'],False,,True,,合规
TK003832,2025-04-27 07:26:00,抢修,中,480,西南,SITE0014,EQ00042,变压器,Model-A174,过热,过热-3,变压器出现过热问题,轻微,12,,2025-04-27 08:24:00,2025-04-27 08:48:00,2025-04-27 10:22:00,2025-04-27 10:49:00,2025-04-27 18:44:00,2025-04-27 19:07:00,,2025-04-27 18:57:00,"[{'ts': '2025-04-27T07:26:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-27T08:24:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-04-27T10:22:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-04-27T18:44:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-04-27T18:57:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-04-29T18:57:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0019,TEAM01,初,7,420.93,620.41,False,7,True,True,5,['2025-04-27T07:26:00'],True,14.0,False,,合规
TK003833,2025-08-29 19:34:00,巡检,中,480,华北,SITE0010,EQ00098,配电箱,Model-B828,过热,过热-3,配电箱出现过热问题,严重,24,,2025-08-29 19:59:00,2025-08-29 20:10:00,2025-08-29 20:48:00,2025-08-29 21:00:00,2025-08-30 01:38:00,,2025-08-30 02:36:00,2025-08-30 02:56:00,"[{'ts': '2025-08-29T19:34:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-08-29T19:59:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0015'}, {'ts': '2025-08-29T20:48:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0009'}, {'ts': '2025-08-30T01:38:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-08-30T02:56:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM01,中,1,4254.85,7360.96,False,8,False,True,10,['2025-08-29T19:34:00'],False,,False,4.0,合规
TK003834,2025-11-09 07:18:00,保养,中,480,西南,SITE0017,EQ00054,配电箱,Model-A353,过热,过热-1,配电箱出现过热问题,一般,89,,2025-11-09 07:52:00,2025-11-09 08:14:00,2025-11-09 08:55:00,2025-11-09 09:19:00,2025-11-09 09:59:00,,2025-11-09 10:15:00,2025-11-09 10:20:00,"[{'ts': '2025-11-09T07:18:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-09T07:52:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0008'}, {'ts': '2025-11-09T08:55:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-11-09T09:59:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0002'}, {'ts': '2025-11-09T10:20:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-11-15T10:20:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0015,TEAM05,高,2,1438.24,2491.7,True,15,True,True,6,['2025-11-09T07:18:00'],True,3.0,True,,待审
TK003835,2025-12-06 09:20:00,保养,高,240,华中,SITE0013,EQ00003,发电机,Model-A932,漏电,漏电-3,发电机出现漏电问题,轻微,17,,2025-12-06 10:05:00,2025-12-06 10:15:00,2025-12-06 10:53:00,2025-12-06 11:16:00,2025-12-06 12:52:00,,,2025-12-06 13:30:00,"[{'ts': '2025-12-06T09:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-06T10:05:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-12-06T10:53:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0013'}, {'ts': '2025-12-06T12:52:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0013'}, {'ts': '2025-12-06T13:30:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0001,TEAM02,中,7,4724.69,6015.97,False,5,True,True,3,['2025-12-06T09:20:00'],False,,False,4.0,待审
TK003836,2025-09-01 07:35:00,抢修,中,480,华北,SITE0001,EQ00104,配电箱,Model-E649,漏电,漏电-4,配电箱出现漏电问题,严重,18,,2025-09-01 08:27:00,2025-09-01 08:34:00,2025-09-01 10:34:00,2025-09-01 10:49:00,2025-09-01 14:34:00,,2025-09-01 14:53:00,2025-09-01 15:02:00,"[{'ts': '2025-09-01T07:35:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-01T08:27:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0012'}, {'ts': '2025-09-01T10:34:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-09-01T14:34:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-09-01T15:02:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0012,TEAM02,中,5,3173.02,5567.71,True,3,True,True,10,['2025-09-01T07:35:00'],False,,False,3.0,不合规
TK003837,2025-02-07 15:23:00,保养,低,1440,西北,SITE0022,EQ00063,电容器,Model-A302,机械故障,机械故障-3,电容器出现机械故障问题,一般,66,,2025-02-07 16:05:00,2025-02-07 16:14:00,2025-02-07 16:54:00,2025-02-07 17:21:00,2025-02-07 22:19:00,2025-02-07 22:43:00,,2025-02-07 22:59:00,"[{'ts': '2025-02-07T15:23:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-07T16:05:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-02-07T16:54:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-02-07T22:19:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-02-07T22:59:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0011,TEAM04,中,5,4488.15,6546.16,False,15,False,True,0,['2025-02-07T15:23:00'],False,,False,4.0,合规
TK003838,2025-11-18 15:20:00,保养,中,480,西南,SITE0008,EQ00045,变压器,Model-C796,过热,过热-1,变压器出现过热问题,一般,7,2024-12-18 15:20:00,2025-11-18 15:40:00,2025-11-18 15:47:00,2025-11-18 16:45:00,2025-11-18 16:59:00,2025-11-18 19:40:00,,,2025-11-18 20:09:00,"[{'ts': '2025-11-18T15:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-18T15:40:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0019'}, {'ts': '2025-11-18T16:45:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0006'}, {'ts': '2025-11-18T19:40:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0018'}, {'ts': '2025-11-18T20:09:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM03,高,7,2308.71,4034.81,False,18,True,False,6,['2025-11-18T15:20:00'],False,,False,3.0,合规
TK003839,2025-07-06 18:49:00,巡检,中,480,西北,SITE0021,EQ00001,电缆,Model-C994,漏电,漏电-3,电缆出现漏电问题,严重,101,2025-03-02 18:49:00,2025-07-06 19:29:00,2025-07-06 19:57:00,2025-07-06 20:17:00,2025-07-06 20:28:00,2025-07-06 21:36:00,2025-07-06 21:55:00,2025-07-06 22:52:00,2025-07-06 22:57:00,"[{'ts': '2025-07-06T18:49:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-06T19:29:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0008'}, {'ts': '2025-07-06T20:17:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-07-06T21:36:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0003'}, {'ts': '2025-07-06T22:57:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0007,TEAM02,高,5,2063.36,3481.37,False,14,True,True,1,['2025-07-06T18:49:00'],False,,False,,合规
TK003840,2025-07-05 16:16:00,保养,紧急,60,西南,SITE0003,EQ00060,电缆,Model-A828,老化,老化-4,电缆出现老化问题,轻微,105,2025-05-27 16:16:00,2025-07-05 16:26:00,2025-07-05 16:37:00,2025-07-05 17:09:00,2025-07-05 17:26:00,2025-07-05 19:00:00,2025-07-05 19:11:00,2025-07-05 19:47:00,2025-07-05 20:03:00,"[{'ts': '2025-07-05T16:16:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-05T16:26:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0007'}, {'ts': '2025-07-05T17:09:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-07-05T19:00:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0002'}, {'ts': '2025-07-05T20:03:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0013,TEAM04,中,2,2846.93,4255.55,False,15,True,True,1,['2025-07-05T16:16:00'],False,,False,,合规
TK003841,2025-01-31 15:19:00,巡检,紧急,60,华东,SITE0015,EQ00055,电容器,Model-E317,过热,过热-2,电容器出现过热问题,轻微,75,2024-08-16 15:19:00,2025-01-31 16:01:00,2025-01-31 16:11:00,2025-01-31 17:03:00,2025-01-31 17:31:00,2025-01-31 23:21:00,,2025-01-31 23:44:00,2025-02-01 00:03:00,"[{'ts': '2025-01-31T15:19:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-01-31T16:01:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0015'}, {'ts': '2025-01-31T17:03:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-01-31T23:21:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0003'}, {'ts': '2025-02-01T00:03:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0001,TEAM05,中,4,4932.93,5517.01,False,9,True,True,6,['2025-01-31T15:19:00'],False,,False,1.0,合规
TK003842,2025-04-30 18:18:00,改造,高,240,华中,SITE0001,EQ00026,开关柜,Model-C386,过热,过热-2,开关柜出现过热问题,轻微,3,2025-02-18 18:18:00,2025-04-30 18:31:00,2025-04-30 18:36:00,2025-04-30 19:27:00,2025-04-30 19:53:00,2025-05-01 03:13:00,2025-05-01 03:36:00,2025-05-01 04:37:00,2025-05-01 04:45:00,"[{'ts': '2025-04-30T18:18:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-30T18:31:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-04-30T19:27:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-05-01T03:13:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0016'}, {'ts': '2025-05-01T04:45:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM01,中,5,846.68,1257.34,True,12,False,False,1,['2025-04-30T18:18:00'],False,,False,3.0,合规
TK003843,2025-07-07 08:09:00,巡检,中,480,西南,SITE0023,EQ00188,变压器,Model-E211,漏电,漏电-2,变压器出现漏电问题,一般,82,,2025-07-07 08:40:00,2025-07-07 09:04:00,2025-07-07 09:39:00,2025-07-07 09:55:00,2025-07-07 14:47:00,2025-07-07 15:15:00,,2025-07-07 15:23:00,"[{'ts': '2025-07-07T08:09:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-07T08:40:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-07-07T09:39:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-07-07T14:47:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-07-07T15:23:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0009,TEAM05,初,7,1990.04,3212.1,True,13,True,True,2,['2025-07-07T08:09:00'],False,,False,,待审
TK003844,2025-11-21 08:17:00,保养,低,1440,西南,SITE0009,EQ00026,电缆,Model-B331,电气故障,电气故障-5,电缆出现电气故障问题,一般,112,,2025-11-21 08:34:00,2025-11-21 09:02:00,2025-11-21 09:12:00,2025-11-21 09:23:00,2025-11-21 09:50:00,2025-11-21 10:17:00,,2025-11-21 10:31:00,"[{'ts': '2025-11-21T08:17:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-21T08:34:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0005'}, {'ts': '2025-11-21T09:12:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0006'}, {'ts': '2025-11-21T09:50:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0010'}, {'ts': '2025-11-21T10:31:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0017,TEAM01,持证,3,1434.18,2335.47,False,0,True,True,8,['2025-11-21T08:17:00'],False,,False,5.0,合规
TK003845,2025-04-30 07:02:00,保养,中,480,西南,SITE0019,EQ00091,变压器,Model-A614,漏电,漏电-2,变压器出现漏电问题,严重,65,2024-11-23 07:02:00,2025-04-30 07:41:00,2025-04-30 08:03:00,2025-04-30 09:03:00,2025-04-30 09:25:00,2025-04-30 16:00:00,,2025-04-30 17:39:00,2025-04-30 17:51:00,"[{'ts': '2025-04-30T07:02:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-30T07:41:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-04-30T09:03:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0016'}, {'ts': '2025-04-30T16:00:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-04-30T17:51:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0015,TEAM01,中,4,2657.79,3887.93,False,20,True,True,3,['2025-04-30T07:02:00'],False,,False,1.0,不合规
TK003846,2025-09-16 20:23:00,巡检,低,1440,华北,SITE0016,EQ00110,变压器,Model-C899,过热,过热-1,变压器出现过热问题,轻微,42,,2025-09-16 21:14:00,2025-09-16 21:36:00,2025-09-16 22:53:00,2025-09-16 23:00:00,2025-09-17 00:51:00,2025-09-17 01:20:00,2025-09-17 01:20:00,2025-09-17 01:26:00,"[{'ts': '2025-09-16T20:23:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-16T21:14:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-09-16T22:53:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-09-17T00:51:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-09-17T01:26:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM04,中,2,1475.01,1809.34,False,8,True,True,10,['2025-09-16T20:23:00'],False,,False,,不合规
TK003847,2025-02-25 11:32:00,抢修,紧急,60,华中,SITE0022,EQ00021,电缆,Model-B625,环境损坏,环境损坏-2,电缆出现环境损坏问题,轻微,6,,2025-02-25 11:37:00,2025-02-25 11:44:00,2025-02-25 13:31:00,2025-02-25 13:42:00,2025-02-25 16:56:00,,2025-02-25 18:07:00,2025-02-25 18:18:00,"[{'ts': '2025-02-25T11:32:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-25T11:37:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0015'}, {'ts': '2025-02-25T13:31:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0007'}, {'ts': '2025-02-25T16:56:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0010'}, {'ts': '2025-02-25T18:18:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-03-02T18:18:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0017,TEAM02,初,8,959.76,1460.41,False,19,True,True,6,['2025-02-25T11:32:00'],True,8.0,True,1.0,合规
TK003848,2025-07-17 12:20:00,保养,低,1440,华南,SITE0009,EQ00045,发电机,Model-F263,漏电,漏电-4,发电机出现漏电问题,严重,99,2024-08-26 12:20:00,2025-07-17 12:48:00,2025-07-17 13:11:00,2025-07-17 14:44:00,2025-07-17 15:01:00,2025-07-17 15:46:00,2025-07-17 15:52:00,2025-07-17 17:00:00,2025-07-17 17:10:00,"[{'ts': '2025-07-17T12:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-17T12:48:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-07-17T14:44:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-07-17T15:46:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-07-17T17:10:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0015,TEAM04,中,4,2117.0,2988.56,True,6,True,True,9,['2025-07-17T12:20:00'],False,,False,2.0,待审
TK003849,2025-05-16 15:32:00,抢修,中,480,西北,SITE0018,EQ00068,配电箱,Model-E780,短路,短路-3,配电箱出现短路问题,严重,33,2025-02-02 15:32:00,2025-05-16 15:47:00,2025-05-16 15:53:00,2025-05-16 16:26:00,2025-05-16 16:52:00,2025-05-16 20:33:00,2025-05-16 20:47:00,,2025-05-16 21:58:00,"[{'ts': '2025-05-16T15:32:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-16T15:47:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0005'}, {'ts': '2025-05-16T16:26:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-05-16T20:33:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-05-16T21:58:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0018,TEAM03,高,6,386.23,603.44,False,0,True,True,5,['2025-05-16T15:32:00'],False,,False,2.0,合规
TK003850,2025-11-10 19:10:00,巡检,中,480,西北,SITE0018,EQ00114,开关柜,Model-E772,环境损坏,环境损坏-5,开关柜出现环境损坏问题,轻微,21,2025-02-03 19:10:00,2025-11-10 19:41:00,2025-11-10 20:03:00,2025-11-10 21:04:00,2025-11-10 21:21:00,2025-11-10 23:12:00,2025-11-10 23:30:00,,2025-11-10 23:31:00,"[{'ts': '2025-11-10T19:10:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-10T19:41:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-11-10T21:04:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-11-10T23:12:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0018'}, {'ts': '2025-11-10T23:31:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0007,TEAM01,高,2,1020.6,1355.06,True,3,True,True,0,['2025-11-10T19:10:00'],False,,False,1.0,合规
TK003851,2025-09-21 09:39:00,保养,中,480,华南,SITE0007,EQ00137,变压器,Model-F537,老化,老化-1,变压器出现老化问题,一般,27,,2025-09-21 09:46:00,2025-09-21 09:54:00,2025-09-21 11:35:00,2025-09-21 11:43:00,2025-09-21 16:38:00,2025-09-21 16:55:00,,2025-09-21 18:07:00,"[{'ts': '2025-09-21T09:39:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-21T09:46:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-09-21T11:35:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0007'}, {'ts': '2025-09-21T16:38:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-09-21T18:07:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0019,TEAM04,高,6,1734.11,2505.15,True,5,True,True,4,['2025-09-21T09:39:00'],False,,False,3.0,待审
TK003852,2025-10-16 13:28:00,抢修,中,480,西北,SITE0027,EQ00104,电容器,Model-D336,机械故障,机械故障-1,电容器出现机械故障问题,一般,85,,2025-10-16 14:09:00,2025-10-16 14:37:00,2025-10-16 16:19:00,2025-10-16 16:33:00,2025-10-16 17:18:00,2025-10-16 17:24:00,,2025-10-16 18:47:00,"[{'ts': '2025-10-16T13:28:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-16T14:09:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-10-16T16:19:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0010'}, {'ts': '2025-10-16T17:18:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0011'}, {'ts': '2025-10-16T18:47:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM03,初,8,973.83,1496.9,False,11,True,True,7,['2025-10-16T13:28:00'],False,,False,1.0,合规
