ticket_id,material_id,material_category,qty_used,qty_returned,unit_price
TK004139,MAT0009,线缆,16.8,0.4,487.8
TK004139,MAT0011,机械零件,5.3,0.8,421.02
TK004139,MAT0012,电气元件,18.7,1.0,262.02
TK004140,MAT0032,电气元件,19.5,0.0,241.19
TK004140,MAT0044,线缆,16.1,0.0,83.54
TK004140,MAT0026,辅材,6.9,0.0,93.26
TK004140,MAT0046,电气元件,20.0,0.0,264.88
TK004143,MAT0048,机械零件,4.5,0.0,240.43
TK004143,MAT0045,工具,17.2,0.0,262.76
TK004143,MAT0005,绝缘材料,1.2,1.8,219.35
TK004143,MAT0038,绝缘材料,7.9,0.0,215.46
TK004143,MAT0020,电气元件,2.6,0.0,15.97
TK004145,MAT0048,辅材,8.1,0.0,52.97
TK004145,MAT0014,绝缘材料,18.3,0.0,278.16
TK004146,MAT0020,电气元件,14.2,0.0,331.87
TK004147,MAT0048,线缆,17.3,0.0,459.98
TK004149,MAT0042,工具,10.9,0.0,159.7
TK004149,MAT0015,辅材,15.8,0.0,137.18
TK004149,MAT0017,机械零件,10.3,0.0,216.72
TK004149,MAT0033,机械零件,17.2,1.8,164.09
TK004150,MAT0014,辅材,5.3,0.0,75.8
TK004150,MAT0021,辅材,2.4,0.0,130.95
TK004151,MAT0020,机械零件,18.7,0.0,69.37
TK004151,MAT0044,电气元件,10.0,0.0,309.26
TK004151,MAT0031,工具,4.9,0.0,424.3
TK004151,MAT0012,工具,3.8,0.0,184.36
TK004152,MAT0012,线缆,7.1,0.0,483.05
TK004152,MAT0007,工具,12.9,2.0,489.74
TK004152,MAT0034,工具,13.8,0.0,276.87
TK004152,MAT0030,电气元件,18.3,1.0,457.74
TK004154,MAT0035,工具,8.4,0.0,188.74
TK004154,MAT0018,绝缘材料,12.2,0.0,396.43
TK004155,MAT0048,辅材,13.1,0.0,144.59
TK004157,MAT0050,线缆,13.3,0.0,36.63
TK004157,MAT0034,辅材,9.4,1.1,362.18
TK004158,MAT0037,机械零件,3.9,0.0,344.04
TK004158,MAT0026,绝缘材料,16.2,0.0,213.86
TK004158,MAT0030,线缆,15.4,0.0,194.53
TK004159,MAT0007,线缆,8.1,0.0,466.05
TK004159,MAT0023,机械零件,7.6,0.0,391.42
TK004159,MAT0044,电气元件,4.7,0.0,246.43
TK004159,MAT0005,辅材,0.8,0.0,151.26
TK004160,MAT0015,工具,8.9,0.0,21.15
TK004160,MAT0009,工具,11.7,0.0,318.21
TK004160,MAT0030,机械零件,9.0,0.0,77.71
TK004161,MAT0029,工具,18.2,1.8,469.95
TK004161,MAT0050,辅材,9.1,0.0,434.43
TK004162,MAT0028,绝缘材料,19.5,0.0,449.1
TK004162,MAT0023,辅材,14.3,0.0,280.19
TK004162,MAT0023,电气元件,10.2,0.0,181.23
TK004162,MAT0030,电气元件,2.2,0.0,53.1
TK004163,MAT0001,工具,15.1,0.0,452.32
TK004163,MAT0037,线缆,13.6,0.0,195.13
TK004163,MAT0013,机械零件,3.0,0.0,430.36
TK004164,MAT0045,机械零件,9.5,0.0,314.47
TK004164,MAT0039,工具,8.6,0.0,258.71
TK004164,MAT0008,线缆,20.0,0.0,9.66
TK004165,MAT0024,辅材,8.8,0.0,176.78
TK004165,MAT0014,绝缘材料,6.1,0.0,373.93
TK004165,MAT0039,电气元件,6.4,0.0,257.28
TK004165,MAT0030,电气元件,4.1,0.0,149.98
TK004165,MAT0026,线缆,8.8,1.0,379.76
TK004166,MAT0034,工具,17.6,0.0,293.8
TK004166,MAT0046,绝缘材料,11.5,1.5,94.55
TK004166,MAT0039,机械零件,18.1,0.0,499.4
TK004166,MAT0050,绝缘材料,4.7,0.0,307.74
TK004166,MAT0001,线缆,2.7,0.0,174.92
TK004169,MAT0032,绝缘材料,16.9,0.0,180.95
TK004171,MAT0025,绝缘材料,9.3,0.0,440.81
TK004171,MAT0045,机械零件,0.6,0.0,252.77
TK004171,MAT0007,绝缘材料,8.2,0.0,200.76
TK004171,MAT0047,绝缘材料,13.5,0.0,428.3
TK004172,MAT0016,辅材,4.8,0.0,50.52
TK004172,MAT0037,工具,18.1,1.7,418.29
TK004172,MAT0047,工具,19.9,0.0,377.79
TK004172,MAT0015,线缆,2.1,0.0,311.3
TK004173,MAT0046,线缆,6.0,0.0,218.34
TK004173,MAT0048,机械零件,8.8,0.0,478.5
TK004173,MAT0018,辅材,1.9,0.0,129.8
TK004173,MAT0012,工具,13.3,0.0,350.16
TK004173,MAT0040,工具,14.3,0.0,394.7
TK004174,MAT0023,绝缘材料,17.2,0.0,84.37
TK004174,MAT0001,绝缘材料,2.1,0.0,286.24
TK004174,MAT0038,电气元件,12.8,0.0,392.04
TK004174,MAT0006,绝缘材料,13.4,0.0,193.48
TK004174,MAT0035,电气元件,5.8,0.0,322.48
TK004175,MAT0014,线缆,13.3,0.0,201.95
TK004175,MAT0016,工具,14.4,0.0,256.61
TK004175,MAT0011,绝缘材料,17.4,0.0,27.99
TK004176,MAT0026,工具,9.4,0.0,249.54
TK004176,MAT0044,机械零件,19.2,0.0,128.31
TK004176,MAT0033,电气元件,4.2,0.0,9.8
TK004178,MAT0023,电气元件,10.6,0.0,444.78
TK004178,MAT0007,绝缘材料,4.0,0.0,439.73
TK004179,MAT0006,工具,3.2,0.0,220.1
TK004180,MAT0011,线缆,11.8,0.0,255.38
TK004180,MAT0020,电气元件,1.6,0.0,324.78
TK004181,MAT0023,工具,9.7,0.0,129.52
TK004182,MAT0014,工具,9.3,1.3,155.59
TK004184,MAT0010,绝缘材料,7.0,0.0,182.67
TK004185,MAT0050,工具,12.6,0.0,213.17
TK004186,MAT0035,工具,14.5,2.0,200.89
TK004186,MAT0014,电气元件,13.6,0.0,45.76
TK004186,MAT0016,线缆,6.0,0.0,427.23
TK004187,MAT0007,机械零件,18.4,1.5,326.13
TK004187,MAT0017,绝缘材料,10.2,0.3,356.01
TK004187,MAT0002,机械零件,7.1,0.0,491.08
TK004187,MAT0023,工具,16.2,0.0,436.32
TK004188,MAT0024,机械零件,8.1,1.8,186.31
TK004189,MAT0014,线缆,5.8,1.1,226.44
TK004189,MAT0019,工具,13.7,0.3,483.11
TK004189,MAT0033,机械零件,15.9,0.0,404.94
TK004189,MAT0014,线缆,11.2,0.0,232.13
TK004189,MAT0036,绝缘材料,7.2,0.0,445.57
TK004190,MAT0050,电气元件,7.1,0.8,39.3
TK004190,MAT0023,工具,5.2,0.0,319.9
TK004190,MAT0014,辅材,9.8,0.4,327.48
TK004190,MAT0001,线缆,6.4,0.7,250.61
TK004191,MAT0018,电气元件,14.8,0.0,139.43
TK004191,MAT0015,绝缘材料,17.2,0.0,147.28
TK004191,MAT0027,绝缘材料,4.2,0.0,354.57
TK004191,MAT0049,辅材,5.6,0.0,296.04
TK004193,MAT0002,电气元件,10.9,0.0,320.63
TK004193,MAT0021,机械零件,5.5,1.6,235.92
TK004193,MAT0016,机械零件,17.5,0.0,114.49
TK004193,MAT0035,线缆,12.7,0.0,302.15
TK004196,MAT0017,线缆,11.7,0.0,187.68
TK004196,MAT0037,电气元件,4.3,0.0,17.35
TK004196,MAT0039,绝缘材料,15.9,0.0,422.23
TK004196,MAT0031,机械零件,13.9,0.0,392.03
TK004196,MAT0030,电气元件,5.0,0.0,142.85
TK004197,MAT0024,辅材,16.5,0.0,494.36
TK004197,MAT0011,电气元件,12.5,0.0,475.4
TK004197,MAT0013,机械零件,6.2,0.0,25.72
TK004199,MAT0012,线缆,15.9,0.0,13.08
TK004200,MAT0024,线缆,18.6,0.0,104.12
TK004200,MAT0015,机械零件,11.3,0.5,208.15
TK004200,MAT0001,电气元件,2.7,0.0,78.33
TK004201,MAT0022,电气元件,1.3,0.0,246.26
TK004201,MAT0023,辅材,12.0,0.7,319.09
TK004202,MAT0028,绝缘材料,11.4,0.0,136.15
TK004202,MAT0007,绝缘材料,13.6,0.0,426.34
TK004202,MAT0013,工具,11.4,0.0,375.82
TK004202,MAT0009,电气元件,11.2,0.0,102.02
TK004203,MAT0004,辅材,11.7,0.0,190.04
TK004203,MAT0050,辅材,1.4,0.0,497.99
TK004203,MAT0014,机械零件,0.6,0.0,355.13
TK004203,MAT0024,线缆,12.4,0.0,445.58
TK004203,MAT0028,机械零件,4.6,0.6,482.23
TK004204,MAT0042,机械零件,2.7,0.0,74.57
TK004204,MAT0001,机械零件,14.1,0.0,105.43
TK004204,MAT0042,绝缘材料,17.8,0.0,407.08
TK004205,MAT0036,电气元件,12.9,0.0,78.25
TK004205,MAT0044,辅材,5.7,0.0,135.17
TK004206,MAT0012,机械零件,17.4,0.0,34.55
TK004206,MAT0033,机械零件,2.2,0.0,351.81
TK004206,MAT0029,工具,0.8,0.0,8.27
TK004207,MAT0050,线缆,17.1,0.0,488.62
TK004207,MAT0032,辅材,11.1,0.0,401.15
TK004208,MAT0024,电气元件,11.4,0.0,188.1
TK004209,MAT0020,机械零件,16.1,0.0,487.23
TK004209,MAT0043,电气元件,12.0,0.0,7.81
TK004211,MAT0046,工具,1.7,1.8,144.99
TK004212,MAT0030,电气元件,13.0,1.7,24.56
TK004212,MAT0023,电气元件,4.5,0.0,346.04
TK004212,MAT0029,工具,6.4,0.0,327.72
TK004212,MAT0013,电气元件,14.1,0.0,435.68
TK004214,MAT0013,机械零件,12.9,0.1,203.62
TK004215,MAT0048,工具,4.9,0.0,81.05
TK004215,MAT0026,绝缘材料,0.5,0.0,153.0
TK004215,MAT0022,工具,1.1,0.0,169.04
TK004215,MAT0050,工具,11.4,0.0,248.35
TK004215,MAT0003,绝缘材料,9.1,0.0,179.03
TK004216,MAT0004,工具,11.2,0.0,424.79
TK004216,MAT0040,工具,2.7,0.0,198.75
TK004216,MAT0022,机械零件,6.2,0.0,192.77
TK004218,MAT0035,辅材,18.0,0.0,115.69
TK004218,MAT0042,线缆,17.2,0.1,244.54
TK004218,MAT0043,线缆,17.4,1.6,104.0
TK004218,MAT0025,工具,2.2,1.0,471.56
TK004219,MAT0048,线缆,3.3,0.0,353.06
TK004221,MAT0025,绝缘材料,17.6,0.0,243.14
TK004221,MAT0031,辅材,17.4,0.8,99.53
TK004223,MAT0007,机械零件,16.8,0.0,319.15
TK004223,MAT0033,绝缘材料,4.2,0.7,225.02
TK004223,MAT0050,机械零件,16.9,0.0,314.47
TK004224,MAT0030,辅材,0.8,0.0,76.83
TK004224,MAT0010,机械零件,10.7,0.0,266.21
TK004225,MAT0044,工具,18.7,0.0,162.62
TK004225,MAT0011,工具,18.6,0.0,253.99
TK004225,MAT0028,工具,7.3,0.0,364.9
TK004227,MAT0045,辅材,14.0,0.4,309.6
TK004227,MAT0017,辅材,13.6,0.0,233.86
TK004229,MAT0032,机械零件,11.5,0.0,193.44
TK004229,MAT0011,电气元件,19.4,0.0,324.2
TK004230,MAT0042,线缆,19.2,0.0,232.94
TK004231,MAT0020,辅材,19.6,0.0,225.63
TK004231,MAT0038,辅材,6.2,0.0,174.06
TK004231,MAT0045,电气元件,17.7,0.0,225.49
TK004231,MAT0024,电气元件,6.2,0.0,429.47
TK004232,MAT0007,辅材,7.9,0.0,327.28
TK004232,MAT0019,工具,3.8,1.8,350.72
TK004232,MAT0035,机械零件,19.7,0.0,158.21
TK004232,MAT0012,绝缘材料,13.0,0.0,467.38
TK004233,MAT0035,绝缘材料,11.5,0.0,65.15
TK004233,MAT0022,电气元件,19.8,0.6,172.05
TK004234,MAT0023,线缆,7.3,0.0,383.8
TK004234,MAT0036,线缆,9.2,0.0,499.63
TK004234,MAT0034,线缆,11.5,0.0,13.57
TK004235,MAT0024,绝缘材料,6.0,0.2,122.52
TK004235,MAT0010,电气元件,1.6,1.5,146.29
TK004235,MAT0048,工具,7.6,0.0,429.31
TK004236,MAT0021,辅材,15.3,0.8,263.73
TK004236,MAT0018,线缆,7.2,0.6,478.65
TK004237,MAT0015,绝缘材料,14.3,1.5,96.86
TK004237,MAT0008,工具,4.6,0.0,357.59
TK004237,MAT0041,绝缘材料,8.1,0.0,234.8
TK004237,MAT0047,工具,17.7,0.0,107.14
TK004237,MAT0039,电气元件,7.5,0.0,300.82
TK004238,MAT0037,机械零件,10.9,0.0,106.46
TK004238,MAT0041,工具,10.9,0.0,71.82
TK004238,MAT0036,电气元件,19.5,0.0,23.41
TK004238,MAT0017,电气元件,17.4,0.0,20.38
TK004238,MAT0007,工具,9.0,0.9,49.74
TK004239,MAT0048,线缆,2.6,0.0,268.5
TK004239,MAT0047,机械零件,11.0,0.0,437.29
TK004240,MAT0043,机械零件,17.5,0.0,387.06
TK004241,MAT0022,工具,2.7,0.0,222.82
TK004241,MAT0049,机械零件,18.7,0.0,487.7
TK004241,MAT0009,绝缘材料,9.3,0.0,437.56
TK004241,MAT0028,辅材,6.0,0.0,387.17
TK004241,MAT0004,线缆,9.7,0.0,305.71
TK004242,MAT0033,电气元件,14.0,0.0,188.72
TK004242,MAT0014,线缆,9.1,0.0,36.45
TK004242,MAT0037,工具,10.7,0.0,302.86
TK004243,MAT0024,线缆,7.4,0.0,176.49
TK004243,MAT0028,绝缘材料,2.1,0.0,492.82
TK004244,MAT0026,线缆,1.6,0.7,405.49
TK004244,MAT0030,电气元件,19.5,0.0,462.21
TK004245,MAT0034,辅材,16.0,0.0,314.52
TK004245,MAT0017,工具,3.4,1.2,406.51
TK004245,MAT0023,线缆,15.8,0.0,63.06
TK004245,MAT0048,线缆,2.0,0.0,104.43
TK004245,MAT0028,绝缘材料,3.2,0.0,358.12
TK004247,MAT0007,辅材,15.4,0.0,414.52
TK004247,MAT0002,线缆,10.6,0.0,495.23
TK004248,MAT0047,电气元件,4.9,0.0,285.39
TK004248,MAT0026,绝缘材料,2.5,0.0,341.06
TK004249,MAT0010,绝缘材料,4.1,0.0,261.62
TK004249,MAT0007,工具,14.6,0.0,474.9
TK004249,MAT0015,电气元件,17.7,0.0,39.92
TK004249,MAT0050,机械零件,19.7,0.0,146.53
TK004250,MAT0035,辅材,14.4,0.9,460.47
TK004250,MAT0047,电气元件,3.6,0.0,112.36
TK004251,MAT0016,机械零件,13.4,0.0,193.63
TK004255,MAT0031,工具,4.6,0.0,211.3
TK004255,MAT0037,线缆,11.8,0.8,358.13
TK004256,MAT0024,辅材,2.2,0.0,15.76
TK004256,MAT0049,工具,16.1,0.0,33.2
TK004256,MAT0005,线缆,12.2,0.0,261.25
TK004257,MAT0008,工具,14.3,0.0,40.82
TK004257,MAT0026,机械零件,6.1,0.0,373.79
TK004257,MAT0048,辅材,1.6,1.7,57.54
TK004257,MAT0014,电气元件,2.2,1.6,169.8
TK004259,MAT0005,工具,15.2,0.0,49.76
TK004259,MAT0033,机械零件,3.6,0.0,251.43
TK004259,MAT0016,线缆,13.3,0.0,355.72
TK004259,MAT0031,辅材,6.1,0.0,404.45
TK004259,MAT0034,工具,13.3,1.1,255.27
TK004260,MAT0022,机械零件,1.8,0.0,276.55
TK004261,MAT0025,线缆,16.9,0.0,383.75
TK004261,MAT0028,线缆,4.0,0.0,425.86
TK004263,MAT0008,辅材,19.1,0.0,403.99
TK004263,MAT0014,绝缘材料,4.7,0.0,71.4
TK004263,MAT0021,电气元件,19.0,0.0,376.68
TK004263,MAT0029,绝缘材料,4.2,0.1,188.11
TK004264,MAT0002,绝缘材料,5.8,0.0,348.42
TK004264,MAT0025,绝缘材料,12.2,0.0,485.29
TK004264,MAT0009,机械零件,1.9,0.0,238.35
TK004264,MAT0016,工具,8.6,0.0,192.33
TK004265,MAT0033,工具,5.9,0.0,98.89
TK004266,MAT0006,机械零件,10.4,0.0,327.36
TK004266,MAT0042,工具,2.1,0.0,323.85
TK004266,MAT0020,电气元件,16.0,0.0,471.64
TK004266,MAT0017,机械零件,19.2,0.0,455.49
TK004267,MAT0033,线缆,6.2,0.0,225.25
TK004269,MAT0016,机械零件,6.4,0.0,151.95
TK004269,MAT0014,辅材,1.0,0.0,12.85
TK004271,MAT0036,辅材,19.1,0.0,121.55
TK004271,MAT0012,机械零件,13.0,0.0,352.85
TK004271,MAT0040,工具,1.1,0.0,91.53
TK004271,MAT0023,电气元件,9.3,0.0,317.2
TK004272,MAT0042,绝缘材料,4.0,0.0,360.09
TK004273,MAT0041,机械零件,10.3,0.0,321.5
TK004273,MAT0027,工具,6.9,0.4,399.43
TK004273,MAT0004,线缆,1.4,0.9,434.55
TK004274,MAT0043,线缆,8.1,0.0,206.59
TK004274,MAT0044,辅材,9.5,0.0,123.59
TK004274,MAT0031,辅材,8.4,0.9,42.51
TK004274,MAT0007,绝缘材料,6.4,0.0,11.38
TK004274,MAT0001,工具,10.5,0.0,125.88
TK004275,MAT0004,工具,8.5,0.0,377.27
TK004275,MAT0042,线缆,0.9,0.0,324.05
TK004275,MAT0009,绝缘材料,17.7,0.0,360.58
TK004276,MAT0027,电气元件,14.9,0.0,97.53
TK004276,MAT0010,辅材,6.5,0.0,146.18
TK004276,MAT0039,线缆,9.9,1.1,101.65
TK004276,MAT0042,机械零件,17.4,0.0,202.78
TK004276,MAT0007,机械零件,11.1,0.0,413.23
TK004277,MAT0017,电气元件,7.7,1.8,61.92
TK004277,MAT0046,机械零件,9.3,0.6,123.65
TK004278,MAT0041,绝缘材料,18.6,1.3,432.24
TK004280,MAT0029,绝缘材料,6.3,0.0,262.95
TK004280,MAT0001,线缆,10.6,0.0,348.76
TK004281,MAT0037,绝缘材料,12.6,0.0,384.89
TK004282,MAT0022,线缆,16.4,0.0,168.14
TK004282,MAT0043,辅材,4.1,1.8,70.6
TK004283,MAT0021,绝缘材料,1.5,0.0,137.37
TK004284,MAT0020,绝缘材料,18.9,0.0,339.33
TK004284,MAT0048,绝缘材料,10.4,1.6,56.88
TK004285,MAT0037,辅材,2.2,0.0,392.23
TK004286,MAT0049,绝缘材料,5.4,0.0,231.35
TK004286,MAT0012,辅材,7.2,0.0,481.63
TK004286,MAT0004,电气元件,14.4,0.0,55.26
TK004286,MAT0003,辅材,4.2,0.0,273.9
TK004286,MAT0033,电气元件,4.9,0.0,498.42
TK004287,MAT0020,电气元件,0.8,0.0,8.17
TK004288,MAT0030,电气元件,9.6,0.0,419.15
TK004288,MAT0024,辅材,10.4,0.0,190.8
TK004288,MAT0023,线缆,7.8,0.0,117.58
TK004288,MAT0013,工具,10.3,0.0,233.1
TK004288,MAT0049,绝缘材料,13.4,0.0,113.96
TK004289,MAT0005,线缆,12.2,0.0,405.74
TK004289,MAT0039,线缆,13.7,0.2,116.41
TK004289,MAT0041,辅材,8.6,0.0,402.84
TK004290,MAT0038,工具,2.1,0.0,68.7
TK004290,MAT0030,工具,2.7,0.0,449.17
TK004290,MAT0023,线缆,10.6,0.0,33.64
TK004293,MAT0034,工具,17.0,0.0,340.65
TK004293,MAT0036,机械零件,18.5,0.0,300.34
TK004293,MAT0032,电气元件,9.1,0.8,174.69
TK004293,MAT0029,绝缘材料,5.8,0.4,24.68
TK004294,MAT0030,辅材,19.3,0.0,44.15
TK004295,MAT0038,机械零件,17.5,0.0,105.46
TK004295,MAT0031,机械零件,5.6,0.0,478.07
TK004296,MAT0026,绝缘材料,1.1,0.0,249.65
TK004297,MAT0012,工具,10.7,0.6,208.79
TK004297,MAT0026,机械零件,6.1,0.0,456.73
TK004298,MAT0016,辅材,1.0,0.0,382.14
TK004298,MAT0013,工具,14.6,0.4,406.61
TK004298,MAT0044,工具,5.4,0.0,36.44
TK004299,MAT0017,辅材,5.9,0.0,172.46
TK004299,MAT0046,辅材,14.7,0.0,399.76
TK004299,MAT0043,工具,4.2,0.0,12.85
TK004299,MAT0037,绝缘材料,12.5,0.0,274.95
TK004299,MAT0009,工具,9.8,0.0,111.68
TK004300,MAT0003,线缆,17.5,0.0,74.12
TK004300,MAT0030,线缆,18.2,0.0,407.71
TK004300,MAT0045,辅材,14.4,0.0,289.64
TK004300,MAT0003,辅材,10.3,0.0,151.89
TK004301,MAT0046,机械零件,1.3,0.0,109.75
TK004301,MAT0038,辅材,14.8,0.0,468.53
TK004301,MAT0010,机械零件,11.6,0.5,141.91
TK004301,MAT0002,辅材,19.3,0.0,487.45
TK004302,MAT0032,机械零件,12.7,0.0,439.41
TK004302,MAT0009,绝缘材料,5.7,0.0,126.64
TK004303,MAT0035,工具,9.8,0.0,250.6
TK004303,MAT0047,机械零件,14.3,0.0,403.71
TK004304,MAT0003,绝缘材料,1.9,0.0,5.89
TK004304,MAT0012,绝缘材料,2.5,0.7,296.01
TK004304,MAT0009,绝缘材料,17.6,0.0,444.4
TK004304,MAT0006,辅材,12.3,0.7,474.81
TK004304,MAT0041,辅材,15.4,1.4,278.84
TK004305,MAT0005,绝缘材料,6.9,0.0,13.62
TK004305,MAT0004,工具,19.4,1.1,19.51
TK004306,MAT0002,机械零件,19.0,0.0,293.82
TK004306,MAT0015,绝缘材料,13.1,0.0,382.24
TK004306,MAT0044,线缆,16.6,0.0,73.08
TK004306,MAT0033,辅材,4.9,0.0,406.68
TK004306,MAT0029,机械零件,12.9,0.0,417.14
TK004307,MAT0046,电气元件,3.7,0.9,317.53
TK004308,MAT0016,绝缘材料,6.0,0.0,121.31
TK004308,MAT0027,工具,3.3,0.0,106.02
TK004308,MAT0036,辅材,4.6,1.4,370.98
TK004308,MAT0030,工具,16.7,0.0,293.89
TK004308,MAT0016,工具,13.2,0.0,214.89
TK004309,MAT0026,线缆,10.4,0.0,309.91
TK004309,MAT0042,线缆,8.3,0.0,443.15
TK004309,MAT0022,电气元件,2.9,0.0,450.35
TK004309,MAT0044,绝缘材料,2.4,0.0,95.85
TK004309,MAT0050,辅材,10.9,0.1,183.3
TK004310,MAT0029,辅材,16.4,0.0,325.75
TK004310,MAT0020,机械零件,6.9,0.0,267.3
TK004311,MAT0042,电气元件,12.4,0.0,110.54
TK004311,MAT0013,绝缘材料,6.0,0.0,134.07
TK004311,MAT0046,电气元件,9.5,0.0,173.31
TK004311,MAT0047,绝缘材料,1.7,0.0,72.28
TK004312,MAT0044,辅材,16.3,0.0,177.36
TK004312,MAT0030,线缆,18.9,0.0,140.98
TK004312,MAT0014,电气元件,2.8,1.4,460.93
TK004313,MAT0026,辅材,9.4,0.0,287.18
TK004313,MAT0015,线缆,17.8,0.0,211.97
TK004313,MAT0044,机械零件,10.8,0.0,445.0
TK004313,MAT0031,绝缘材料,15.8,0.0,425.68
TK004314,MAT0044,机械零件,6.3,0.0,414.61
TK004314,MAT0012,线缆,13.0,0.0,410.31
TK004314,MAT0031,电气元件,14.4,1.5,460.08
TK004316,MAT0037,线缆,19.8,0.0,277.6
TK004316,MAT0036,线缆,3.5,1.9,220.16
TK004317,MAT0034,辅材,0.7,0.0,432.01
TK004317,MAT0027,电气元件,17.6,0.0,44.12
TK004317,MAT0029,线缆,2.5,0.0,176.42
TK004319,MAT0022,线缆,19.6,0.0,341.58
TK004319,MAT0003,辅材,2.5,0.0,361.69
TK004320,MAT0028,辅材,0.9,0.0,55.08
TK004320,MAT0034,工具,7.3,1.9,210.71
TK004320,MAT0023,辅材,15.9,0.0,39.45
TK004323,MAT0032,电气元件,1.1,0.0,394.97
TK004323,MAT0019,机械零件,15.6,0.0,89.8
TK004323,MAT0039,机械零件,8.4,0.0,253.83
TK004323,MAT0029,工具,18.6,0.0,56.27
TK004323,MAT0032,辅材,4.0,1.7,395.81
TK004324,MAT0006,电气元件,13.0,0.0,111.01
TK004324,MAT0040,机械零件,15.3,0.0,254.12
TK004324,MAT0035,线缆,14.1,0.0,360.15
TK004324,MAT0017,电气元件,7.7,0.0,164.81
TK004324,MAT0010,线缆,16.7,0.6,301.8
TK004325,MAT0033,绝缘材料,20.0,0.0,406.77
TK004325,MAT0012,电气元件,12.9,0.0,429.41
TK004325,MAT0001,电气元件,16.0,0.0,234.42
TK004325,MAT0047,线缆,9.6,0.0,221.82
TK004325,MAT0005,绝缘材料,14.3,0.0,184.95
TK004326,MAT0049,机械零件,12.5,0.0,454.72
TK004326,MAT0005,绝缘材料,3.5,0.0,482.5
TK004328,MAT0004,线缆,6.2,0.0,444.25
TK004328,MAT0030,电气元件,19.5,0.0,154.8
TK004329,MAT0014,工具,19.8,0.0,298.2
TK004329,MAT0033,工具,15.1,0.0,202.7
TK004329,MAT0024,机械零件,9.4,0.0,378.93
TK004330,MAT0004,电气元件,17.8,0.0,240.5
TK004330,MAT0031,线缆,8.0,0.0,236.67
TK004331,MAT0040,辅材,15.2,1.2,136.21
TK004331,MAT0042,线缆,7.6,1.0,185.19
TK004331,MAT0031,辅材,15.4,0.0,315.01
TK004331,MAT0010,线缆,2.7,0.0,43.31
TK004332,MAT0047,辅材,13.8,0.0,42.06
TK004332,MAT0031,机械零件,6.2,0.0,163.63
TK004332,MAT0046,机械零件,12.0,0.0,249.11
TK004333,MAT0023,辅材,7.6,0.0,320.3
TK004333,MAT0048,辅材,9.2,0.0,298.78
TK004333,MAT0016,辅材,2.5,0.0,372.49
TK004334,MAT0023,辅材,12.9,0.0,206.82
TK004336,MAT0038,绝缘材料,4.5,0.0,411.61
TK004337,MAT0012,辅材,2.9,0.0,25.81
TK004338,MAT0040,工具,2.6,0.2,349.31
TK004338,MAT0002,机械零件,14.3,0.0,337.48
TK004338,MAT0014,工具,2.8,0.4,440.2
TK004339,MAT0004,机械零件,3.7,0.0,446.1
TK004339,MAT0040,机械零件,14.4,0.7,122.52
TK004339,MAT0017,线缆,9.3,0.3,462.15
TK004339,MAT0017,绝缘材料,2.1,0.0,94.63
TK004340,MAT0041,机械零件,13.0,0.0,336.02
TK004340,MAT0041,电气元件,3.7,0.0,190.82
TK004340,MAT0047,电气元件,6.3,0.0,143.01
TK004340,MAT0012,线缆,4.1,0.0,450.1
TK004342,MAT0024,工具,11.7,0.0,320.15
TK004342,MAT0014,线缆,10.4,1.3,430.3
TK004342,MAT0012,辅材,4.5,0.9,433.09
TK004342,MAT0024,线缆,3.8,0.0,208.1
TK004343,MAT0042,电气元件,9.5,1.5,492.63
TK004343,MAT0040,电气元件,10.8,1.0,249.82
TK004343,MAT0016,绝缘材料,15.8,0.0,483.47
TK004343,MAT0030,线缆,12.2,0.0,136.65
TK004344,MAT0006,辅材,9.9,0.0,152.69
TK004344,MAT0039,工具,16.6,1.1,410.36
TK004344,MAT0039,辅材,10.1,0.0,394.26
TK004344,MAT0031,绝缘材料,12.6,0.0,454.82
TK004344,MAT0012,工具,18.9,0.0,45.08
TK004345,MAT0035,辅材,5.1,0.0,313.48
TK004345,MAT0012,辅材,11.1,0.0,235.3
TK004345,MAT0020,工具,13.0,0.0,163.74
TK004345,MAT0027,绝缘材料,19.5,0.0,406.44
TK004346,MAT0008,线缆,15.8,0.3,94.32
TK004346,MAT0013,机械零件,17.6,0.0,62.51
TK004346,MAT0038,工具,17.4,0.0,137.47
TK004347,MAT0001,绝缘材料,18.8,0.0,221.94
TK004347,MAT0006,电气元件,18.4,0.0,316.71
TK004348,MAT0009,工具,5.9,0.0,463.57
TK004348,MAT0018,线缆,16.5,0.0,198.13
TK004348,MAT0025,辅材,12.9,0.0,182.17
TK004348,MAT0020,绝缘材料,19.7,0.0,179.73
TK004348,MAT0048,电气元件,6.4,0.0,107.53
TK004349,MAT0023,绝缘材料,15.8,0.0,232.94
TK004349,MAT0044,工具,15.2,2.0,60.5
TK004349,MAT0017,机械零件,9.2,0.0,259.91
TK004349,MAT0006,工具,0.7,0.0,268.23
TK004349,MAT0009,绝缘材料,15.4,0.0,298.1
TK004350,MAT0028,工具,4.7,0.0,447.94
TK004350,MAT0021,绝缘材料,3.9,0.0,270.94
TK004352,MAT0040,工具,3.0,1.0,458.74
TK004352,MAT0019,辅材,17.5,0.0,380.94
TK004352,MAT0023,工具,1.4,0.0,135.62
TK004353,MAT0041,线缆,19.3,0.0,442.28
TK004353,MAT0048,辅材,12.5,0.0,28.44
TK004353,MAT0034,辅材,1.7,0.0,471.57
